id,name,account_id,owner_id,stage_name,amount,probability,close_date,lead_source,lead_source_id,created_date
006DicopHkgz3KT6C1,Cobalt Expansion 8870,001Fd1tqedo9RmqAVC,005HMBcUaJasNagxn6,Closed Lost,169262,0,2023-11-01,Web,,2023-06-06
006qHEfNPW9sdV66Aw,Vertex Expansion 8871,001cEum92UJZFeHgae,0050tsmCN12UJFtP9W,Closed Won,168020,100,2025-07-25,Event,,2025-04-27
006IgwP6yK4jWd8xGm,Acme Expansion 8872,001XTgeT2NlC8BvKv0,005HAD1xOIM0ZXro8p,Closed Lost,122035,0,2022-05-20,Web,,2022-02-25
006tkf3PsDBpaYEYQ0,Pinnacle Expansion 8873,001HbknshOP26rby2C,005ZgXPYFXOBU7G1tp,Proposal,161529,50,2025-11-07,Web,,2025-05-31
0064h88gGRUgrudwM1,Lighthouse Expansion 8874,001TqjaNh5chV3Mmio,005xIxpup9aX5Yc366,Qualification,211800,25,2022-06-09,Trade Show,,2022-04-13
006J26sGLsP8UpgBVu,Pinnacle Expansion 8875,001CbGAhRovMx81KPv,005M5xWWu90p0JPGJQ,Negotiation,248792,70,2023-09-28,Event,,2023-08-24
006qR66KxzMaKdqNlY,Lighthouse Expansion 8876,001nT0lAACLUOab3Ue,0058XwJMmgZgCCCItV,Proposal,45545,50,2024-03-06,Partner Referral,,2024-01-12
006EzxPWZLjyZtJr5e,BlueSky Expansion 8877,001PrlQ3uG6gXRVXRE,0051xrdseoLzIEtx8d,Closed Won,242420,100,2022-05-08,Trade Show,,2022-01-10
006Jo6AL6BTadILFgV,Pinnacle Expansion 8878,001LbiTLM6LtrZMVWy,00536VT96AN7M9vHvw,Closed Won,64595,100,2024-12-25,Event,,2024-09-27
006SuwpGWrjgzwp380,Evergreen Expansion 8879,001LVgegS8pTQ3iPVR,005I3dLDQYUNdUVw4Y,Closed Won,84643,100,2022-09-28,Event,,2022-09-12
006rSY3abw02xfPyqm,Vertex Expansion 8880,001fvWOdEXbxSGU42z,005t7soLyXgOHMyIPy,Prospecting,60428,10,2022-12-21,Trade Show,,2022-10-09
0068XQ6BtIxUOQH3ky,Redwood Expansion 8881,001RT7Ocm0NZYb9DST,005JwwpEL8xofdwkwl,Qualification,229246,25,2023-07-12,Inbound,,2023-02-25
006Ou21JFooFAbwv6a,Nimbus Expansion 8882,001K8pee0awDJNQ6wP,005xa0kEIUpEcdrhWI,Negotiation,147272,70,2023-05-16,Web,,2023-03-02
006joEhNgwc3rY0d1s,Stratus Expansion 8883,0010vY1CAhUv1h1nTm,005kPk12Yr5iVYwvIy,Closed Won,44097,100,2025-07-16,Web,,2025-05-02
0066On56jlGmqkiXGE,Acme Expansion 8884,001K2a1fNbZ1ThUPJB,0050tsmCN12UJFtP9W,Negotiation,103282,70,2024-08-24,Trade Show,,2024-05-28
0060mJO6enOFtSEdi9,Redwood Expansion 8885,001rzVA0twSgjSlvH4,005w1rZfJkoRoaYcEo,Qualification,117022,25,2022-08-17,Event,,2022-04-09
0068XIVQc8MzD4A5QT,Lighthouse Expansion 8886,001T5a2tnEvS1VdgyX,005v0k6ScHdsTsZ8Rg,Negotiation,192092,70,2024-05-23,Web,,2024-05-01
006OnceI73K1XZBdGX,Summit Expansion 8887,0016phOocj0Q3QAqkE,005oTniFgpKl8lJKqn,Closed Won,111736,100,2025-02-28,Partner Referral,,2025-02-08
006Kvo8i3nxws2KBKg,Northstar Expansion 8888,001J7ww4lRnKzxBp6r,005I3dLDQYUNdUVw4Y,Negotiation,218726,70,2026-01-15,Partner Referral,,2025-11-21
006tmOuVmiYLozBGOX,Evergreen Expansion 8889,001xtPkmRulCwwFMOO,005eGrxIA9j7Kap744,Negotiation,12681,70,2023-09-18,Outbound,,2023-06-25
006wKrxxbADHG4qbSm,Nimbus Expansion 8890,0017w0ChEVEsi1tA8u,005EecxXglGcgO8nCu,Closed Won,66463,100,2026-04-27,Web,,2025-11-25
006CWGB2Lhu4Ufu4bQ,Clearwater Expansion 8891,001uzswbDlEZHkZpUX,005xIxpup9aX5Yc366,Closed Won,9283,100,2023-01-13,Partner Referral,,2022-10-22
0062A0XicfIwenXalS,Vertex Expansion 8892,001OpuDwbMMzuefP3G,005CL72UB9NlJw0t0Z,Closed Won,168899,100,2025-08-21,Event,,2025-03-25
006mYrp50e97s0OB2e,Clearwater Expansion 8893,001QorldvIKJzd3dfK,005o6FGxPqqWKpnCkp,Closed Won,195994,100,2023-09-16,Outbound,,2023-05-11
006yZmqHh8j7BngJli,Lighthouse Expansion 8894,001181QOIKs3dwG59E,005oTniFgpKl8lJKqn,Closed Won,67415,100,2023-04-04,Inbound,,2022-10-14
006sU3vpLCHMhcx3uH,Redwood Expansion 8895,001MyRulHAyY6dbnh5,005GnvlPPDq5hOoODG,Closed Won,74845,100,2025-03-05,Trade Show,,2024-11-05
006XfTiN1cWgseOaIF,Pinnacle Expansion 8896,001bkpcW0qPhSdNYVk,005kPk12Yr5iVYwvIy,Closed Won,240368,100,2024-03-28,Inbound,,2024-02-23
006qOjR0nfaJeyUurk,Vertex Expansion 8897,001Kj6iUqzlCSYTM6I,00574uwHCzqanx744B,Prospecting,192949,10,2023-06-10,Outbound,,2023-02-25
006n0QztB1qjbbaW8y,Nimbus Expansion 8898,001dIkVvJeiLkEAEhi,005n3YnrPf6lJOdoQd,Negotiation,12277,70,2024-09-15,Event,,2024-05-06
006ln6NsRcSAIdCvyS,Evergreen Expansion 8899,001ekw0gomavMFkb7O,005w1rZfJkoRoaYcEo,Prospecting,174573,10,2022-07-23,Event,,2022-05-22
006mgZwHl1m6megepd,Oakridge Expansion 8900,001vkkrdfq0EkQ7oRV,0050tsmCN12UJFtP9W,Negotiation,193085,70,2023-04-30,Trade Show,,2023-04-13
006GKBA3qpWjH0aMdT,Pinnacle Expansion 8901,001JnEZHrw7walO73R,005SkyTvnPdXlfxxMu,Negotiation,225876,70,2022-09-18,Trade Show,,2022-08-18
006lQznmbsOVWJstUH,Summit Expansion 8902,001AuwZGooJWHfQPTL,005Mw9SUSpD6xFpkOi,Proposal,61199,50,2022-12-19,Inbound,,2022-07-31
006YtDQFTpyCUpRqeN,Nimbus Expansion 8903,001nbYrFLVYe65UFBE,005RNwgHWbHSrrlfhq,Proposal,71643,50,2022-07-26,Trade Show,,2022-03-16
006MtR0dfq4YpgfLrZ,Northstar Expansion 8904,001FBMIDEd6NSYlCRQ,005UcROE8MIxxlGJGK,Negotiation,119048,70,2025-03-17,Partner Referral,,2024-10-19
006HoX1vLhI1XxHQYU,Pinnacle Expansion 8905,001qEC18IL3CMGfMGC,005IAWyyPlUBLQDIva,Closed Won,136414,100,2025-04-26,Web,,2025-01-29
006VxbIqpzpEGrd1aX,Clearwater Expansion 8906,0012AhXKw0LhaFmhIc,005jkXdzjIn4FETZtu,Negotiation,211729,70,2022-11-24,Outbound,,2022-08-01
006ec76n7420hekP92,Evergreen Expansion 8907,001gq7fhN3hU2PejTN,005Rc5gJ1bF86O0c4W,Closed Won,230038,100,2024-01-30,Event,,2023-08-26
006OaisPsUC5a8MDw5,Acme Expansion 8908,0019gYXEhWvFpxtnEZ,005vqvLHAtIsAKf8Wh,Qualification,30689,25,2024-06-09,Event,,2024-01-26
006B2dz8Uzv7480Fc1,Acme Expansion 8909,001Lo9rEh5m8xyCDqB,005lLx9Ibg63D1HhJT,Proposal,194195,50,2025-04-12,Event,,2025-03-25
006ZEo2BYnND2zwO2M,Evergreen Expansion 8910,001ZYAhqHbxr0HFVoX,005FyZAQiHdXrvrQlY,Negotiation,15634,70,2026-02-23,Event,,2025-11-27
006pBDtz3YkzTkorqu,Evergreen Expansion 8911,001DxHoKObY4Y92T2w,005AQpXsPDqHdTKZrg,Closed Won,198751,100,2023-02-02,Partner Referral,,2023-01-12
006OGBsmIj8dvI7tZw,Summit Expansion 8912,001h8fCofn92Qgpmr0,005ZhFZ3TvVOVxKEgo,Qualification,129612,25,2025-04-10,Event,,2024-11-25
006HKzsNq5dungfzjd,Vertex Expansion 8913,001OOyq4DBwEmx7uKl,005aHiW9xNcTdQ2HFK,Prospecting,5735,10,2026-02-24,Partner Referral,,2025-10-30
0065csGrZBb2Du51dt,Ironwood Expansion 8914,001N68vCTJ2OgeqZg5,005ZmDANT8NxIwQSUH,Negotiation,197832,70,2022-09-01,Outbound,,2022-06-08
006fNCFb7sk2ep3BKg,Evergreen Expansion 8915,001hauApfhCSkl8CNN,005GnvlPPDq5hOoODG,Closed Won,239746,100,2023-12-09,Partner Referral,,2023-11-07
0064Yzg5QGqlWu7hOl,Summit Expansion 8916,00132MlafeCUQZ0cMm,0053VzHd9EJw9O3rur,Prospecting,206356,10,2025-05-29,Event,,2025-02-16
006qniQVEuQdw1Us6r,Cobalt Expansion 8917,0017ywpr6nXFh9bntU,0050tsmCN12UJFtP9W,Closed Lost,62004,0,2026-03-15,Inbound,,2025-10-10
0064Y0gE6NfmbIMDI2,Evergreen Expansion 8918,001gsefYZM4G4bEqmj,005ROiSKxdkvxxfjgH,Closed Won,56282,100,2025-02-11,Outbound,,2024-12-19
006ww2p6VDYJBrA4R8,Harbor Expansion 8919,001k9iGWOnMB2pqdIn,005cVL9DQ83eH0EZfE,Closed Won,131019,100,2024-01-03,Event,,2023-08-21
006ihTvzQX8MkcqFC7,Lighthouse Expansion 8920,001EemnNctyjGAprpw,005ITUm8sMeUL9Z9US,Negotiation,131466,70,2023-01-28,Inbound,,2022-09-11
006dOnv1Gtg0NdFSrC,Northstar Expansion 8921,001NTt31mu6UalJ8RA,005c3NF5GIwHluYW9b,Proposal,85222,50,2023-11-02,Web,,2023-07-23
0061AiqfzspBOXgSBk,Stratus Expansion 8922,001XEV1wqZnhO7KLm0,005TK374RFpXQFXq5p,Negotiation,170042,70,2022-06-26,Web,,2022-01-20
006jJjCK6qvhTlBSdw,Summit Expansion 8923,001XKkIzLXgfPV5LCi,005lLx9Ibg63D1HhJT,Closed Won,118845,100,2024-02-26,Inbound,,2024-02-04
006KNHVTrbzL3POOVo,Clearwater Expansion 8924,001hXNRf9HcRTSSmE3,005ON53s4keRC7Er7R,Prospecting,45685,10,2025-10-03,Event,,2025-05-21
006iQdVigxZ3ZcCB6l,Redwood Expansion 8925,001TiomTYr81VQEsEL,005tRa1eePdjJYM6mg,Closed Lost,221618,0,2026-03-24,Web,,2025-11-21
006RYug5NKiJyPQwkp,Cobalt Expansion 8926,001B32cRIqYbNNg7on,005jkXdzjIn4FETZtu,Closed Won,57462,100,2023-07-30,Inbound,,2023-04-27
006EaHnCYQ30us91Zj,Lighthouse Expansion 8927,001Y3V194N0wL8S2Th,005kPk12Yr5iVYwvIy,Proposal,119184,50,2025-01-12,Outbound,,2024-07-26
006i1wivVtpUeKybQl,Oakridge Expansion 8928,001HEiGkV2BXKiV7j7,005uzGGUX4TIYx0w3I,Negotiation,197188,70,2022-11-11,Web,,2022-05-15
006NiN4yP9hEjRXGjo,BlueSky Expansion 8929,001xcGNEIsSDGO0uLZ,005eGrxIA9j7Kap744,Prospecting,5020,10,2024-04-01,Outbound,,2024-03-11
006WbiOujCkRpP7NAR,Harbor Expansion 8930,001iVllEDunRmgtzqV,005bBd6E3UkbkZtoaS,Proposal,227958,50,2024-03-26,Outbound,,2024-01-02
006mhEC0FuDlyyOunB,Clearwater Expansion 8931,001y3ah3uknDDzl34g,005o6FGxPqqWKpnCkp,Closed Won,16518,100,2024-01-22,Event,,2023-11-03
006O1wiAEdyVKIocnw,Clearwater Expansion 8932,001rXBmKKyMCzoYPa7,005EQtkoEfdgXDf2kK,Negotiation,13149,70,2024-10-11,Trade Show,,2024-07-25
006ISsUvAWOLvGeBeZ,Acme Expansion 8933,001iiglNm4kTSkgSrv,005SbAnWPkaLqqFhXE,Closed Won,8725,100,2022-12-30,Partner Referral,,2022-11-01
006T9WJQ1uqqnwahja,Pinnacle Expansion 8934,001tEjy0oPaYlzuQnh,005xIxpup9aX5Yc366,Closed Lost,100139,0,2025-05-20,Event,,2025-03-01
006sttZ7N5tAsymvYq,Redwood Expansion 8935,001WfEuD728dQdrT5I,005rTQ0LB8Z2cjvjPG,Closed Lost,70374,0,2024-05-21,Web,,2023-11-27
00668Oab0YTQkVfVZE,Nimbus Expansion 8936,001XOSf1SkL50o0z8N,005CyM4CU7TgZ0ieQC,Closed Lost,177999,0,2025-07-26,Event,,2025-04-23
006cdhfNbHnjliXVRh,Harbor Expansion 8937,001KaEGIPgRrd8a6nm,005NgdXDnoq7n6eqfB,Proposal,54803,50,2026-04-08,Event,,2025-10-18
0060xvEjCNNHeXPMPs,Pinnacle Expansion 8938,001WKCHE45ymWWwPAr,005Rc5gJ1bF86O0c4W,Closed Won,242280,100,2025-06-24,Outbound,,2025-02-15
006XhIa3yY0ttK0anj,Lighthouse Expansion 8939,001BIy0ZAOLRy8s5Q7,0051xrdseoLzIEtx8d,Closed Won,111799,100,2025-04-26,Event,,2024-12-12
0069ksg1vOcF7ahjxE,Ironwood Expansion 8940,001OVPdSkV4IXL24p7,005lwhmSG1MSOXLTAt,Proposal,220364,50,2026-01-12,Event,,2025-12-27
006mvzPBBs5KBQVeLN,Redwood Expansion 8941,001FuPJrj2xXAeKWGe,005I3dLDQYUNdUVw4Y,Negotiation,91686,70,2025-01-25,Event,,2024-10-23
006bACWC081mKq4Fbi,Pinnacle Expansion 8942,0010iz3fWSEOsMyB8j,005kPk12Yr5iVYwvIy,Closed Won,65022,100,2024-05-11,Trade Show,,2024-03-20
006vntovRhF3viyvMo,Northstar Expansion 8943,001szewTylEVlpm1P0,005o6FGxPqqWKpnCkp,Closed Won,208892,100,2023-01-06,Trade Show,,2022-08-22
006FJCoY26YICUUymE,Redwood Expansion 8944,001QURyNEoLkDPh0Lb,005mbGysH2pp4xju3N,Qualification,204424,25,2022-11-20,Web,,2022-10-15
00652pb0BSuuEyeGl3,Oakridge Expansion 8945,001GNkXGf03quXyGs7,005kPk12Yr5iVYwvIy,Proposal,203427,50,2024-10-21,Outbound,,2024-08-17
006PzG0QEkAzFv8xll,BlueSky Expansion 8946,001nny28G0jCgGKoH3,005jkXdzjIn4FETZtu,Prospecting,163902,10,2025-02-10,Outbound,,2025-01-12
006IWmrEkaiq5Mtg3L,BlueSky Expansion 8947,001n0xCuLDZgEjNbmH,005TqlXejhWbvjVWsd,Closed Won,249979,100,2025-09-14,Outbound,,2025-06-26
006SrQ4sOx3g9Bq5cg,Ironwood Expansion 8948,0017z7jhMsHyRkqxER,005I4QuXwZXCZDkjMX,Closed Won,93295,100,2024-03-15,Partner Referral,,2023-11-28
006UVyZAczWseO6Eh8,Lighthouse Expansion 8949,001ydo3QVgf70hEWXf,005OcXZdxrlsgJWBeG,Closed Won,18977,100,2022-12-27,Inbound,,2022-10-03
006WBPe4CHi5BnY9mY,Evergreen Expansion 8950,001ZL8Vv3rMmXCxGFH,005qHaW3q8wb36uD9S,Qualification,51460,25,2024-11-27,Outbound,,2024-06-01
006Z8lL7uTukbAQDUd,Harbor Expansion 8951,001opZA2xokrB6j3gx,005iRmiKUtSSkR82g5,Closed Lost,137251,0,2022-08-16,Event,,2022-03-20
006eEb7JYqPPuAkPe2,Evergreen Expansion 8952,001wwVh0q801hQez1Z,005qHaW3q8wb36uD9S,Closed Won,75452,100,2022-10-06,Inbound,,2022-08-04
0069Xosake0Jwbly0z,Vertex Expansion 8953,001z29pJFChaQSywR5,0057tOW88h5S2FQMo9,Prospecting,149064,10,2025-03-31,Outbound,,2024-10-08
006TXSfN7Y4PEioM8p,Redwood Expansion 8954,0015ZYvZfWsJ2QpTLA,005mBDyVPIykNE1wjN,Closed Won,178896,100,2024-08-24,Trade Show,,2024-05-21
006AvvLyT68MLHlsZE,Lighthouse Expansion 8955,0015KUvfw8Jj27qozc,005tNEaaVidaDN1aY5,Closed Won,81014,100,2022-02-17,Web,,2022-01-31
006i1m8i5qHOCl54dn,Ironwood Expansion 8956,001tAoIzkapIB0Wvap,005zvrK8BJ2mrycCIE,Closed Won,137459,100,2025-09-28,Outbound,,2025-05-02
006qmQzmBkGvqyhzva,Stratus Expansion 8957,001pXs4NNTOZV633nv,005RNwgHWbHSrrlfhq,Qualification,32573,25,2023-10-19,Inbound,,2023-10-04
006yx4pZNv4tMjTMAF,Lighthouse Expansion 8958,001nQmWWnFDWVKukld,005COStSs3dErO7Qyy,Closed Won,92721,100,2024-05-12,Event,,2023-12-23
006WBd1Tpx2pymiQsU,Clearwater Expansion 8959,001tAoZUo1z8YzUnDU,005TpaHIC8CTfHGP4i,Prospecting,84598,10,2025-03-19,Event,,2024-09-24
006TDua5TiQba7dwUM,Ironwood Expansion 8960,0015gefKLEwbrTG73c,005oyndEH15fmiBogk,Closed Won,24685,100,2023-12-31,Web,,2023-09-10
006FEPjIygfvoQ5SgQ,Summit Expansion 8961,00101pyf060gQgOkkz,005qHaW3q8wb36uD9S,Closed Lost,33125,0,2023-08-12,Trade Show,,2023-05-06
006Ah9uhvtQ0Yo8cxF,Ironwood Expansion 8962,001T2cLH27PAd3RIPX,00512E80qDwAaI1oOE,Proposal,160240,50,2023-02-01,Partner Referral,,2022-08-09
006M63Gui4ROA4HKvH,Vertex Expansion 8963,001WxTfjGLpmF1R20I,005farfat1cfKFkByw,Negotiation,29845,70,2022-10-14,Inbound,,2022-06-17
00697W5Los07nFAuTf,Ironwood Expansion 8964,001N44COK5lJyjSTLu,005CDjSs8Io3wfG3Ak,Closed Won,136295,100,2024-11-26,Web,,2024-06-18
006EStF5028QizSj7b,Ironwood Expansion 8965,001XDSknihfhIljgfJ,005PhLjKVjb9dOzZoL,Proposal,5266,50,2022-12-12,Web,,2022-11-07
006jtQp9Q7Nd35wWKd,Harbor Expansion 8966,00138iHJor6fiBdUUn,005IeU7PAQYPcwR9VT,Prospecting,60249,10,2023-09-16,Event,,2023-08-22
006PuobJTV6970Nc5a,BlueSky Expansion 8967,001c2IeLUuliLlYWK7,005MwKfgdf4TfBF8Zg,Proposal,109098,50,2022-05-25,Partner Referral,,2022-03-27
006KViewaKV6LEpyiX,Ironwood Expansion 8968,001i4onan58npHN9Jw,005EecxXglGcgO8nCu,Proposal,134212,50,2025-06-12,Inbound,,2025-04-13
006kRGGPGKZO0hD6l9,Acme Expansion 8969,001Adzw3hd1DFDR1pG,005egJ9DcGz51VtFgp,Prospecting,170494,10,2025-11-14,Inbound,,2025-08-18
00617iD0fm0wZVSpXy,Pinnacle Expansion 8970,001mElWOx0jB9jpizT,005kPk12Yr5iVYwvIy,Closed Won,54837,100,2025-11-02,Trade Show,,2025-06-15
006a3SsDSkAOQDDPPW,Evergreen Expansion 8971,001jpwl4K8xa2VDCO9,005ponU3oUJcEecoTy,Closed Lost,157622,0,2022-03-31,Outbound,,2022-03-06
006MwWVLSzIZyib8Gr,BlueSky Expansion 8972,001VwrXWYqsq7KSTBc,005SbAnWPkaLqqFhXE,Qualification,111709,25,2024-08-17,Inbound,,2024-04-20
006oWSo6SD9KRGhuGJ,Cobalt Expansion 8973,001FV4oKg3XSjwlWnh,005SkyTvnPdXlfxxMu,Negotiation,96472,70,2022-07-06,Event,,2022-03-04
00631gvBFVLMCZRqp8,Vertex Expansion 8974,001HcW4aichocy42fk,005xG5kruHOvgAC23A,Qualification,129206,25,2024-03-26,Outbound,,2023-10-14
006GeqjW01cswiRTBF,Clearwater Expansion 8975,0019sIU30sPyilIG6y,005HMBcUaJasNagxn6,Closed Won,194892,100,2026-01-11,Outbound,,2025-10-02
0061ZJtlBvxSY1WqBf,Evergreen Expansion 8976,001YLFXarE6stfbFvK,005AQpXsPDqHdTKZrg,Proposal,80230,50,2026-02-12,Inbound,,2025-12-28
006XK3ReQ4LhEssyVC,Ironwood Expansion 8977,001ruJJxRHT05OlUQ8,005bo0fFeWaVUqG2KV,Negotiation,25088,70,2024-02-01,Partner Referral,,2023-10-09
006Q8uPbBs1JhzQxbd,Lighthouse Expansion 8978,0016uwNGkW77D9ejfP,005z7MbHiOpJ6R0JED,Negotiation,16130,70,2022-11-25,Outbound,,2022-07-24
006MmzrDOHzFNrKLf7,Ironwood Expansion 8979,001wLrH5XdbWO8CdYc,005lkDbq9IPSQ2U7zZ,Prospecting,89830,10,2025-03-31,Partner Referral,,2025-01-17
006Cgpvj2E9tN2PBhf,Redwood Expansion 8980,001qXhkvC0QG7h2oKx,005o6FGxPqqWKpnCkp,Closed Won,102518,100,2023-01-05,Web,,2022-10-16
006dGwz5UAmJOACNAs,Lighthouse Expansion 8981,001ISGHWAU0Bpn9zan,005UcROE8MIxxlGJGK,Closed Won,203600,100,2025-04-28,Trade Show,,2025-01-06
006tiKXm9qm2UyV0Oo,Pinnacle Expansion 8982,001Z2fyjQQ1kHPZJxV,005TK374RFpXQFXq5p,Closed Won,122022,100,2023-08-17,Event,,2023-02-20
006vCuB6x10LmjQ6Ae,Lighthouse Expansion 8983,001DKdfCKUPg6G3WKi,005TK374RFpXQFXq5p,Closed Won,95248,100,2023-08-03,Inbound,,2023-05-06
006fkjPYdDsSfatz06,Stratus Expansion 8984,001PxPiMMJ559tm5vj,005FyZAQiHdXrvrQlY,Proposal,110484,50,2024-05-12,Event,,2024-01-13
006kmVilFR7H2RexEP,Vertex Expansion 8985,001muX7vd0Er90FcxA,005vqvLHAtIsAKf8Wh,Negotiation,201118,70,2025-06-04,Partner Referral,,2025-01-03
0060EpcIgow32bTlVu,Nimbus Expansion 8986,001HXsHYuESJB76CUL,005FyZAQiHdXrvrQlY,Qualification,100621,25,2022-09-30,Event,,2022-05-21
006spLqkwCmXI3V41D,Harbor Expansion 8987,0019sSBKYWVjUnLQXj,005GrOeBn48jU6nOpE,Negotiation,79994,70,2023-08-09,Partner Referral,,2023-07-18
006ZnytP2LAnh7p8vP,Lighthouse Expansion 8988,001ZMWEDC12zQYL0fd,005zvrK8BJ2mrycCIE,Closed Won,25358,100,2023-09-07,Partner Referral,,2023-06-28
006OFI6H5eQSYctOGX,Lighthouse Expansion 8989,001qgacsQ40Qx0chb1,0059wya6DR3pIs3IPJ,Closed Won,126652,100,2023-06-27,Web,,2023-05-24
006AoHZSGm2TeGqNTk,Vertex Expansion 8990,001YmLEnV0icMAXQmh,005o6FGxPqqWKpnCkp,Prospecting,107540,10,2025-01-25,Trade Show,,2024-08-06
0066EQ1pSe6k3Qf856,Redwood Expansion 8991,001FLVu08ogEDevDZI,005Rc5gJ1bF86O0c4W,Prospecting,121024,10,2023-02-26,Web,,2022-10-01
006x7xwbiOEgRnssaq,Ironwood Expansion 8992,001bSYWHTyEqKS03S6,005AQpXsPDqHdTKZrg,Qualification,184315,25,2022-07-13,Outbound,,2022-05-28
006gvJHNxkQhFJd0pk,Redwood Expansion 8993,0011vqtGkOyyrj0Ddj,005wBTdruibiY0OPdW,Negotiation,147169,70,2023-02-06,Partner Referral,,2022-12-26
0067ZDjEfRB4RGX2HZ,Clearwater Expansion 8994,001X7hcIgGMbI9Jc8b,005IgSO06ukUkmxr0U,Qualification,49089,25,2023-02-17,Inbound,,2022-10-01
0062GfeBFtuBrrudcZ,Oakridge Expansion 8995,001M24tYjJjyschuyD,005GrOeBn48jU6nOpE,Closed Lost,102608,0,2023-03-10,Web,,2023-02-22
006z6iXnrN4AfX3AvC,Nimbus Expansion 8996,0010iPLtroFx7tMJF7,005oTniFgpKl8lJKqn,Qualification,176086,25,2022-07-28,Inbound,,2022-07-10
006KUqYwLzTZBCz7Dy,Evergreen Expansion 8997,001vKy1w3UIrCLMYbG,005egJ9DcGz51VtFgp,Closed Won,163664,100,2025-05-06,Partner Referral,,2024-12-10
006G0EV9ZMDaEuBamk,Clearwater Expansion 8998,001QLCcmP5eQHXpgdE,005q3idaDMhXnwfocw,Closed Won,194624,100,2026-01-29,Event,,2025-11-06
0066ebAMLs113D7p6n,Pinnacle Expansion 8999,001yeYsbyvZ2NDrmZh,005C9ZE4d3Sx2TUFjd,Closed Won,222997,100,2023-05-07,Trade Show,,2023-02-19
006jJhghd9qeoogTpP,Oakridge Expansion 9000,001B02IMChvl58uEIK,005FyZAQiHdXrvrQlY,Proposal,57971,50,2024-05-24,Web,,2024-05-07
006jdFfLecmNxoac3w,Pinnacle Expansion 9001,001sOLULTTi44yWNGf,005c3NF5GIwHluYW9b,Prospecting,158522,10,2023-03-12,Partner Referral,,2022-11-14
006uec06DUaOJQxXPd,Clearwater Expansion 9002,001OKdzBtPv5g5xx7a,005EQtkoEfdgXDf2kK,Closed Won,66794,100,2023-06-04,Event,,2023-01-10
0066ZqXPgB2bmB1DIx,Harbor Expansion 9003,001QsjFUrekbGl3zR4,0052iY9Uot4wf3iCnE,Prospecting,138284,10,2024-06-25,Partner Referral,,2024-01-22
006LDk3BHSBeu8ymtL,Vertex Expansion 9004,001JIQo6vykj4qY9d6,005Rxy2aV7ygR0ASuT,Proposal,160384,50,2025-10-11,Partner Referral,,2025-05-01
006RMHKnGIjMjEDqKc,Redwood Expansion 9005,00174rRhUn4XkpKJSh,005mtNZ6PjUxSYdipW,Closed Lost,233957,0,2026-04-11,Event,,2025-11-13
006R53xsVr0fcoZ54t,Pinnacle Expansion 9006,001MFKyt0I6uERqyKL,005EQtkoEfdgXDf2kK,Proposal,227953,50,2024-07-12,Partner Referral,,2024-03-08
00635GB7SjS9gCYdS0,Pinnacle Expansion 9007,00155wqcH0uPnZC6jM,005COStSs3dErO7Qyy,Closed Won,124481,100,2024-10-24,Event,,2024-06-14
0064AB6kprSKLpGms0,Pinnacle Expansion 9008,001526bF8F0xwrW5C3,005vqvLHAtIsAKf8Wh,Negotiation,55482,70,2022-04-29,Web,,2022-03-21
0067A5eerOB8V4jPlG,Summit Expansion 9009,001kUOdLMRbFc0bqJ2,005FlqJ6WT9psqZImt,Qualification,132547,25,2025-11-22,Trade Show,,2025-08-09
006GZYXK08aFRqJrAX,Stratus Expansion 9010,001TeIIMEQ4arSyJCJ,005GnvlPPDq5hOoODG,Closed Won,9100,100,2024-10-04,Event,,2024-08-14
006YwxiQ2e3ngS4ieq,Pinnacle Expansion 9011,001ghiNf0rCcmuluE1,005z7MbHiOpJ6R0JED,Negotiation,40157,70,2022-08-28,Trade Show,,2022-05-11
006glJvLov68zx4jzw,BlueSky Expansion 9012,001DINi5tEc0UqUEXm,005ponU3oUJcEecoTy,Closed Won,172950,100,2023-11-02,Outbound,,2023-10-13
006u0gzaGWU29VuTuD,Ironwood Expansion 9013,001lWdJOhuoGb9ry5E,005IYPQNVpF7c2XFiu,Proposal,77551,50,2023-12-10,Inbound,,2023-08-14
006zHD7LCCN2xbsjM4,Ironwood Expansion 9014,001Ex7c63wu2cv23Kf,005ZhFZ3TvVOVxKEgo,Prospecting,53065,10,2026-01-08,Event,,2025-09-24
0068G0JCFokLskcPqS,Evergreen Expansion 9015,001C9gQlaSm04p89hW,005GnvlPPDq5hOoODG,Negotiation,25415,70,2022-07-02,Web,,2022-01-12
006tU11dbhz9uCHXqY,Oakridge Expansion 9016,001yOTV2GEAvyCkCp5,005KXIvx3Ru4Hx5BVz,Proposal,114994,50,2024-09-26,Inbound,,2024-09-03
0067nowFhwRhyq1Xnx,BlueSky Expansion 9017,001Yw9cjV0aNrcGYSP,005uzGGUX4TIYx0w3I,Closed Won,237632,100,2022-09-25,Event,,2022-07-21
006RgJxaugYaxBZdU9,Lighthouse Expansion 9018,001tSnGRXXky8KWMvT,005oy1dBH72KcdA9bM,Proposal,187109,50,2023-08-16,Web,,2023-03-01
006bYyfAmieF3NDaVb,Clearwater Expansion 9019,001V6JxI4JbaQwlfng,005TK374RFpXQFXq5p,Negotiation,103874,70,2025-01-29,Inbound,,2024-10-10
006ekoLLvB11kx32si,Cobalt Expansion 9020,001Qv5om8hPkEB9NLA,005uzGGUX4TIYx0w3I,Negotiation,75608,70,2023-02-21,Trade Show,,2022-11-25
