id,name,account_number,owner_id,type,industry,annual_revenue,employee_count,billing_city,billing_state,billing_country,created_date,is_active
001kJ1EJnVnF9bA1O1,Redwood Group 5406,ACC-105405,005PhLjKVjb9dOzZoL,Partner,Manufacturing,37306733,4879,Boston,MA,US,2025-04-20,true
001u4e42SHnLJ4yx5l,Redwood Retail 5407,ACC-105406,005q3idaDMhXnwfocw,Customer,Financial Services,13667246,2196,Charlotte,NC,US,2023-02-01,false
001jI7zcMVraLNLYHC,Oakridge Group 5408,ACC-105407,0055j5PkhKrYKIRTRf,Customer,Healthcare,31960156,273,Austin,TX,US,2022-11-05,true
001wtHDvHr3FC0mwAx,Clearwater Manufacturing 5409,ACC-105408,005xQtcNnSs6fMHI2E,Customer,Financial Services,14379445,3611,Chicago,IL,US,2022-12-07,true
001tmL6xihNIIpl9hP,Pinnacle Services 5410,ACC-105409,005uzGGUX4TIYx0w3I,Prospect,Financial Services,28703406,645,San Diego,CA,US,2021-09-20,true
0017nfEeUtdZLgNcm3,Oakridge Consulting 5411,ACC-105410,0058Bwr0RkCwwLehpc,Prospect,Retail,24700926,3133,Denver,CO,US,2021-05-30,false
001xM3z2V9Q6dJwvRB,Lighthouse Group 5412,ACC-105411,005I4QuXwZXCZDkjMX,Customer,Manufacturing,40705148,555,Atlanta,GA,US,2022-02-14,true
001v6oixhY6HV17XXy,Redwood Partners 5413,ACC-105412,005A7aBOiWo1s4A8VA,Customer,Financial Services,5575623,1953,Chicago,IL,US,2025-03-09,true
001fmhshn5l4agQIz4,Oakridge Software 5414,ACC-105413,005cVL9DQ83eH0EZfE,Prospect,Financial Services,37960552,2407,Denver,CO,US,2023-04-29,false
001Zz5LIdieY2Fxhse,Clearwater Energy 5415,ACC-105414,005Tdp9BDe2ZbrGft6,Customer,Financial Services,32521213,257,Portland,OR,US,2024-05-10,true
001TJlaaTNGJHgoiUH,Clearwater Consulting 5416,ACC-105415,005tcchhnKXX6SYaxV,Partner,Healthcare,6333723,3318,New York,NY,US,2025-07-13,true
001icrriYymcKizAnm,Summit Technologies 5417,ACC-105416,005nz6ixedb0ulRU2P,Prospect,Retail,35938631,939,Seattle,WA,US,2024-04-19,true
001QhQealf081tMmeH,Nimbus Systems 5418,ACC-105417,005WgETdcCDX1SEp32,Prospect,Financial Services,33058828,83,Chicago,IL,US,2021-05-08,false
001KkHMonOprDLzxNl,Lighthouse Labs 5419,ACC-105418,005voBFvhNYadVKXTu,Customer,Education,38706723,572,Phoenix,AZ,US,2021-03-15,true
001BA0ly0ZJFXlpoRw,Northstar Logistics 5420,ACC-105419,005yopVEVGjrYSQu2q,Partner,Technology,22020160,4252,Minneapolis,MN,US,2023-04-05,false
001kwz1Mzo0gpaVGZC,Redwood Software 5421,ACC-105420,005LrxjB8ud8tNczS1,Prospect,Manufacturing,42811435,3317,Chicago,IL,US,2022-05-08,true
001LHG7OW9nHoZGMZ1,Redwood Manufacturing 5422,ACC-105421,005y5u3soBmeQ9pyxl,Prospect,Retail,1532644,2655,Denver,CO,US,2024-01-14,true
001MVAGa7lOmr2PMzp,Ironwood Group 5423,ACC-105422,005ZmDANT8NxIwQSUH,Prospect,Technology,22104680,4641,Philadelphia,PA,US,2024-02-02,true
001Iq1UYJY3bvWe6i3,Harbor Health 5424,ACC-105423,0059wV9ybGAGQOgvhj,Customer,Retail,25248325,3781,Dallas,TX,US,2023-04-24,true
001pI1RCu1oIruGCF6,Acme Retail 5425,ACC-105424,005xIxpup9aX5Yc366,Partner,Education,12274996,1570,Charlotte,NC,US,2023-10-27,false
001m40HXfKYVK8qouy,Stratus Financial 5426,ACC-105425,005Zig763saiCy9Xs5,Customer,Education,14416170,3577,New York,NY,US,2025-11-12,true
0016Vb9pipQtBCZwty,Clearwater Consulting 5427,ACC-105426,005qHaW3q8wb36uD9S,Prospect,Education,36671332,3125,Denver,CO,US,2025-05-28,true
0010prHT68n2Ergyho,Lighthouse Media 5428,ACC-105427,005FlqJ6WT9psqZImt,Customer,Financial Services,14291465,3583,Nashville,TN,US,2024-02-21,false
001YaKKffFsJGAK6Dp,Summit Logistics 5429,ACC-105428,005uzGGUX4TIYx0w3I,Prospect,Financial Services,16921738,1046,Charlotte,NC,US,2025-10-28,true
001Z3RXRSHGtLw8VEc,Pinnacle Group 5430,ACC-105429,005mm9vtHx0K9TGlB7,Customer,Education,35170340,2286,New York,NY,US,2021-08-03,true
001OqGHYkVJP7Xutmu,Evergreen Services 5431,ACC-105430,005Ozb2jx0nnrpjBm7,Partner,Healthcare,38302467,1409,Los Angeles,CA,US,2024-01-21,true
001vBcKrwqGIGh6cjv,BlueSky Energy 5432,ACC-105431,0052yGgxi1v4hCqV4x,Partner,Financial Services,20083367,1434,New York,NY,US,2021-05-08,false
001QsbM4nk3Bw9SwPu,Redwood Media 5433,ACC-105432,005U2hcHrNtlfF5gcz,Customer,Technology,45651747,3496,San Francisco,CA,US,2023-07-18,true
001cVPIvCZpG0MT1H6,Nimbus Manufacturing 5434,ACC-105433,005oy1dBH72KcdA9bM,Partner,Healthcare,47811586,3759,San Francisco,CA,US,2025-06-27,true
001KH5SXPGFXkeTnej,Ironwood Media 5435,ACC-105434,005U1cnD3W8AfIM0Y9,Partner,Retail,46700246,3411,Boston,MA,US,2021-03-07,true
001SXVDmKUR5Ah7OT5,BlueSky Software 5436,ACC-105435,005bLIYitOgj1qzWEZ,Prospect,Technology,10396744,4621,Boston,MA,US,2021-05-25,true
001VLbNYxpLcRLIUjU,Harbor Logistics 5437,ACC-105436,005PhLjKVjb9dOzZoL,Customer,Manufacturing,28444898,1986,Nashville,TN,US,2024-05-27,true
001e2Aoh4qc6zQca5U,Vertex Media 5438,ACC-105437,005rTQ0LB8Z2cjvjPG,Customer,Manufacturing,27252215,4554,San Francisco,CA,US,2022-11-07,true
001zpybF6ETOQOgOPX,BlueSky Energy 5439,ACC-105438,005Tdp9BDe2ZbrGft6,Customer,Retail,35699726,4665,Philadelphia,PA,US,2023-09-08,false
001cRmAnqU2UKn9xiA,Cobalt Group 5440,ACC-105439,005DS8Y3naP935K0U7,Prospect,Technology,33269776,3467,Miami,FL,US,2021-09-11,true
001fyep5iav2qSm19s,Acme Financial 5441,ACC-105440,005mYnZlHWW2dnL0rt,Partner,Retail,21339856,3116,Boston,MA,US,2021-08-10,true
001rTfXiUcD9z74uQB,Clearwater Retail 5442,ACC-105441,005LrxjB8ud8tNczS1,Partner,Manufacturing,45233675,1308,San Diego,CA,US,2021-06-03,false
001XzyhUxV4wLWEaHJ,Summit Retail 5443,ACC-105442,005I4QuXwZXCZDkjMX,Partner,Financial Services,19457823,240,Miami,FL,US,2025-01-06,true
001MeCKS3ECWKg6PXn,Nimbus Systems 5444,ACC-105443,00517kC03BFC8pxkQp,Prospect,Education,16766390,1666,Dallas,TX,US,2022-06-07,true
001fL0e4EQ2wedjBnZ,Oakridge Energy 5445,ACC-105444,005ponU3oUJcEecoTy,Customer,Healthcare,47339335,415,New York,NY,US,2021-08-30,true
001c99ktrMIBsB2IuR,Harbor Logistics 5446,ACC-105445,005Ozb2jx0nnrpjBm7,Customer,Retail,43146980,1692,Charlotte,NC,US,2022-08-24,false
001bvyAYmzqPfGsuqK,Northstar Energy 5447,ACC-105446,005I4QuXwZXCZDkjMX,Customer,Manufacturing,15306244,2609,Atlanta,GA,US,2023-08-01,true
001BavMj8GxVHhxAtx,Oakridge Systems 5448,ACC-105447,0059UKz8nd1s6XFb2G,Prospect,Manufacturing,45901364,3541,Philadelphia,PA,US,2021-09-07,true
001oLHx0ABqwVjBlm0,Harbor Logistics 5449,ACC-105448,005EF1FFbGvvXzIjDl,Partner,Education,11945300,3194,Los Angeles,CA,US,2021-03-01,true
001S5JiWAMiiuX3yOb,Cobalt Logistics 5450,ACC-105449,0053WZIwXgjGUPdHRc,Prospect,Technology,31101988,3201,Minneapolis,MN,US,2025-11-04,true
001LpGw2SoE2hpCyp0,Lighthouse Systems 5451,ACC-105450,005rwMLn2o5Z0bgUFZ,Prospect,Education,31546023,881,Boston,MA,US,2023-01-17,true
001Fxx1KdQfCqUSDqm,Pinnacle Logistics 5452,ACC-105451,005ponU3oUJcEecoTy,Partner,Financial Services,42943773,3236,San Francisco,CA,US,2021-08-05,false
001QZ1u6S2x8emwd5z,Northstar Labs 5453,ACC-105452,005Ozb2jx0nnrpjBm7,Prospect,Technology,37078441,2607,New York,NY,US,2022-06-04,false
001DKwxgRwUFipwFgV,Cobalt Retail 5454,ACC-105453,005H18uJWTVdyNheWe,Customer,Manufacturing,5013780,1471,Phoenix,AZ,US,2023-01-04,true
001GACmsWdhKul2Rvr,Northstar Financial 5455,ACC-105454,005JwwpEL8xofdwkwl,Customer,Education,47571737,4959,Atlanta,GA,US,2022-07-08,false
001KdsIFVWCwMlobsg,Summit Energy 5456,ACC-105455,005PcnSwvycOiPT9zy,Partner,Technology,8797457,583,Portland,OR,US,2023-12-10,false
0013Yv3QkJuKCcPyXq,Oakridge Energy 5457,ACC-105456,005xG5kruHOvgAC23A,Partner,Financial Services,26868219,1054,Philadelphia,PA,US,2021-03-16,true
001X9GMoE8m7izlRqo,Ironwood Foods 5458,ACC-105457,0056SOvFbGwot3GcKs,Partner,Manufacturing,21245380,3952,Seattle,WA,US,2025-09-09,true
001LFWZuBGNvllQ40v,Lighthouse Technologies 5459,ACC-105458,005udoqsW2EyiZN9b0,Prospect,Retail,23197184,4185,Los Angeles,CA,US,2024-09-26,true
001UKBbiH2A7ytal0a,Northstar Logistics 5460,ACC-105459,005aV0dZauGUbUqQX9,Customer,Healthcare,37414126,3631,Charlotte,NC,US,2024-08-31,true
001395BtIv9OTcdsDR,Northstar Health 5461,ACC-105460,005w1rZfJkoRoaYcEo,Prospect,Education,9603131,4696,Phoenix,AZ,US,2025-06-12,true
0019tNcIkmiHjfZPK3,Pinnacle Consulting 5462,ACC-105461,005SotgxabsZFoiinJ,Customer,Education,7280949,419,Denver,CO,US,2024-03-06,true
0016y9k8rRiLyewIqF,Vertex Technologies 5463,ACC-105462,005TqlXejhWbvjVWsd,Prospect,Manufacturing,19766535,3187,Miami,FL,US,2023-04-26,true
001xKWT5xYr222PODf,Harbor Health 5464,ACC-105463,005f9kyPUYR0yZXH7k,Customer,Retail,44409867,1753,Phoenix,AZ,US,2022-06-06,true
001GtS8Z54m5WZHQ9K,Cobalt Software 5465,ACC-105464,005xa0kEIUpEcdrhWI,Partner,Retail,28321649,515,Seattle,WA,US,2023-03-01,true
001OuABmimyxinNlZy,BlueSky Technologies 5466,ACC-105465,005lkDbq9IPSQ2U7zZ,Customer,Financial Services,33100333,2554,Atlanta,GA,US,2022-03-02,true
001T4Z09srLlgsupLA,Pinnacle Financial 5467,ACC-105466,0056SOvFbGwot3GcKs,Customer,Technology,33425953,1040,Atlanta,GA,US,2023-11-11,true
001hpwfjrmi1OOpfOx,Cobalt Foods 5468,ACC-105467,005Sq8Z0wjCdFUQUHx,Customer,Technology,12672860,2945,Philadelphia,PA,US,2023-12-24,true
001Lsd5ia02Vr9waCf,Redwood Foods 5469,ACC-105468,005Zig763saiCy9Xs5,Prospect,Technology,28559342,4398,Nashville,TN,US,2021-01-13,true
001nw1jz6VX6MhkOzG,Cobalt Energy 5470,ACC-105469,005sj6ewizq0NwPrwm,Partner,Education,33299656,2815,Austin,TX,US,2021-07-02,true
001F3QjziBqElNnRMS,Redwood Partners 5471,ACC-105470,005gvWDGbO1EVmxn9m,Partner,Healthcare,36136064,3923,San Francisco,CA,US,2024-07-18,true
001qxmNp1afWOWnQ8b,Lighthouse Financial 5472,ACC-105471,005zvrK8BJ2mrycCIE,Prospect,Financial Services,32582120,2926,Atlanta,GA,US,2022-12-01,true
0015jq1ewnZAJATHUV,Vertex Consulting 5473,ACC-105472,0052iY9Uot4wf3iCnE,Partner,Manufacturing,17188445,436,Minneapolis,MN,US,2025-04-13,true
001HLEvJiPp1O5uF9A,Clearwater Partners 5474,ACC-105473,005dJm5gIU7nUKZnv1,Partner,Manufacturing,3816766,3247,Chicago,IL,US,2022-04-06,true
001Lo9rEh5m8xyCDqB,Ironwood Technologies 5475,ACC-105474,005n3YnrPf6lJOdoQd,Partner,Technology,16939491,1070,Nashville,TN,US,2024-04-29,true
001Qd5sK4xduAAPsp8,Evergreen Logistics 5476,ACC-105475,005ZRAk3rxvD6mvf15,Customer,Manufacturing,24500934,610,Boston,MA,US,2024-11-20,true
001BOQZVgUXXvBw1L0,Nimbus Systems 5477,ACC-105476,005M1BnJPIeqHk8Nds,Prospect,Healthcare,49760062,3576,Denver,CO,US,2025-10-11,true
001qQCjbxyDzx3DSo2,Lighthouse Group 5478,ACC-105477,005DJJzk8TFPHjwamm,Prospect,Technology,9780343,3178,Phoenix,AZ,US,2025-08-15,false
001OeuY2HClxJXxkRS,Ironwood Foods 5479,ACC-105478,005kGz3iLXUMdHQq3f,Prospect,Healthcare,36258456,3641,Miami,FL,US,2024-10-17,true
00189GXfulGn3IlFLb,Vertex Foods 5480,ACC-105479,005bo0fFeWaVUqG2KV,Partner,Financial Services,33365468,910,Miami,FL,US,2025-05-26,false
001jWE5kLx36pGiDR2,Summit Group 5481,ACC-105480,005DJJzk8TFPHjwamm,Customer,Manufacturing,40183198,3580,Los Angeles,CA,US,2024-06-13,true
001NH4eXJOCMu7XqJa,Cobalt Consulting 5482,ACC-105481,005GnvlPPDq5hOoODG,Partner,Technology,12975762,2252,Los Angeles,CA,US,2022-06-11,false
001wTxuaJOLy4rvFZh,Nimbus Services 5483,ACC-105482,005PcnSwvycOiPT9zy,Customer,Financial Services,7057399,4793,Portland,OR,US,2022-02-05,false
0018O9muQJyPX0BNOM,Ironwood Logistics 5484,ACC-105483,005BLRswT6VWAL3Jkq,Prospect,Financial Services,27850939,2264,Nashville,TN,US,2024-04-14,true
001A7mKcCfg5o1rpYi,Stratus Retail 5485,ACC-105484,0052iY9Uot4wf3iCnE,Partner,Technology,3398587,94,Philadelphia,PA,US,2022-03-01,false
001kltD43zYMuzzk1a,Ironwood Retail 5486,ACC-105485,005mBDyVPIykNE1wjN,Prospect,Retail,15529861,4909,Denver,CO,US,2024-03-30,true
001KaxgrNPyF3czsSO,Redwood Financial 5487,ACC-105486,005mBDyVPIykNE1wjN,Customer,Technology,33237323,607,Atlanta,GA,US,2021-09-11,true
00111jCnymeT35F4bS,Harbor Foods 5488,ACC-105487,005oNQqFKPLjEKAacs,Partner,Manufacturing,12270463,3687,New York,NY,US,2022-11-29,true
001SI67aDoJGjGuLll,Vertex Financial 5489,ACC-105488,005FW7cpQveNM0iR7j,Prospect,Education,31717235,4222,San Francisco,CA,US,2024-06-10,true
001cjB90cNmV8ZowJO,Summit Health 5490,ACC-105489,005tNEaaVidaDN1aY5,Partner,Technology,11685838,3855,Philadelphia,PA,US,2023-05-14,false
001vj8gsn2e5JrxcTi,Pinnacle Software 5491,ACC-105490,0058Bwr0RkCwwLehpc,Prospect,Retail,5887124,1817,Philadelphia,PA,US,2025-04-21,false
0016SidZyIFk69rhIx,Oakridge Consulting 5492,ACC-105491,0059UKz8nd1s6XFb2G,Customer,Technology,45877568,1242,Portland,OR,US,2022-08-28,true
0012ZqAJUNKyRjSBWl,Acme Financial 5493,ACC-105492,005xa0kEIUpEcdrhWI,Partner,Technology,17629585,4091,Los Angeles,CA,US,2021-10-01,true
001xi05J7MrfmYG93s,Summit Software 5494,ACC-105493,00517kC03BFC8pxkQp,Customer,Financial Services,33522791,4246,Seattle,WA,US,2022-07-21,true
001SFEFtxzvahbY7o7,Vertex Manufacturing 5495,ACC-105494,005z7MbHiOpJ6R0JED,Partner,Manufacturing,49244907,4969,Minneapolis,MN,US,2024-03-29,true
001uD02TBWCtnKtKf9,Northstar Partners 5496,ACC-105495,005lLx9Ibg63D1HhJT,Prospect,Healthcare,36365018,3218,Phoenix,AZ,US,2023-11-11,false
001A0RfCOyHtkSs6GY,Nimbus Systems 5497,ACC-105496,005SbAnWPkaLqqFhXE,Prospect,Education,48867709,2239,Atlanta,GA,US,2021-03-06,true
001bcvDzyj5RtUARPf,Clearwater Manufacturing 5498,ACC-105497,005eP2OT2tJzd6Dja9,Customer,Retail,5141646,1044,Boston,MA,US,2022-09-09,true
001tQeoSzi0V35PxGg,Northstar Financial 5499,ACC-105498,005kPk12Yr5iVYwvIy,Customer,Financial Services,47206098,3412,Portland,OR,US,2021-01-23,false
001WoQNIFi2xE0IaSH,Pinnacle Systems 5500,ACC-105499,005EhkAnpKcWuNovJ6,Prospect,Technology,31082240,2700,New York,NY,US,2025-07-05,false
001x8E1sLCGO3VgNSK,Oakridge Partners 5501,ACC-105500,005oTniFgpKl8lJKqn,Customer,Manufacturing,34606075,1183,Los Angeles,CA,US,2024-03-10,false
001X7hcIgGMbI9Jc8b,BlueSky Media 5502,ACC-105501,005eP2OT2tJzd6Dja9,Prospect,Manufacturing,11950448,3673,Minneapolis,MN,US,2022-06-08,true
001clvSvbJPzhPraoN,Vertex Consulting 5503,ACC-105502,005COStSs3dErO7Qyy,Prospect,Manufacturing,654694,2817,Nashville,TN,US,2021-08-27,true
001BScTZPmVLQ2Zzop,Ironwood Financial 5504,ACC-105503,005GmCcmrt3DPvCZcO,Prospect,Healthcare,49104576,1190,Los Angeles,CA,US,2021-10-17,true
001NzZpq4UGF85NMKd,Acme Technologies 5505,ACC-105504,005EhkAnpKcWuNovJ6,Prospect,Financial Services,41127139,3861,Portland,OR,US,2023-07-03,true
001giCs4ykcnCoER2P,BlueSky Health 5506,ACC-105505,005GmCcmrt3DPvCZcO,Prospect,Healthcare,49700649,2984,New York,NY,US,2025-03-13,false
001OOyq4DBwEmx7uKl,Evergreen Retail 5507,ACC-105506,005UyDSWXbJPhakryL,Partner,Education,37999603,4336,Miami,FL,US,2023-05-29,true
001VBiW9ZnFgc0srXw,Summit Logistics 5508,ACC-105507,0055pWDZRM9H820dFq,Partner,Education,18321578,3107,Seattle,WA,US,2023-01-04,true
001yhLiA9rjFYLGePu,Evergreen Financial 5509,ACC-105508,005ZmDANT8NxIwQSUH,Customer,Technology,11212661,3727,Minneapolis,MN,US,2023-06-10,true
001iRSObbV2JvDQGAw,Evergreen Media 5510,ACC-105509,005H18uJWTVdyNheWe,Customer,Retail,35301396,159,Atlanta,GA,US,2022-05-16,true
001nWCB4jdKtPN61sk,Oakridge Software 5511,ACC-105510,005PhLjKVjb9dOzZoL,Prospect,Technology,32395852,4397,Atlanta,GA,US,2025-01-13,true
001sJI03igHmjIxZ9S,Northstar Manufacturing 5512,ACC-105511,0053QDpe3Xj7Gt2h2H,Partner,Healthcare,24023564,4298,Austin,TX,US,2025-06-05,true
001o8gttcetGUYVHDw,Stratus Consulting 5513,ACC-105512,005SHkriY5Z0W9xzJS,Customer,Technology,35624106,38,Minneapolis,MN,US,2024-05-13,true
001RBk5OtiP2WIf2UZ,Northstar Media 5514,ACC-105513,005mbGysH2pp4xju3N,Customer,Retail,5988975,1663,Nashville,TN,US,2022-01-11,false
001F5L4UZJwQ2zgxcy,Oakridge Technologies 5515,ACC-105514,005scUETCztHB2VpGr,Partner,Technology,40380809,4972,Portland,OR,US,2022-07-04,true
001PfzACgJUH6KMiyE,Nimbus Partners 5516,ACC-105515,005GrOeBn48jU6nOpE,Partner,Manufacturing,26781430,1543,Charlotte,NC,US,2024-09-14,false
001hxRfdcPPpYKNSLo,Nimbus Consulting 5517,ACC-105516,005y5u3soBmeQ9pyxl,Prospect,Education,10546252,4416,Boston,MA,US,2024-10-19,false
001V7NJWrW1xdNjISB,Ironwood Group 5518,ACC-105517,0058XwJMmgZgCCCItV,Prospect,Manufacturing,47278052,1578,Minneapolis,MN,US,2025-02-04,false
0014XwlKrCZt6NPfDY,Nimbus Media 5519,ACC-105518,005EhkAnpKcWuNovJ6,Partner,Retail,41925114,957,Nashville,TN,US,2021-03-24,true
001jeMt5JyHt2ZJwjL,Redwood Services 5520,ACC-105519,005eP2OT2tJzd6Dja9,Customer,Technology,36415725,4377,Miami,FL,US,2024-06-17,true
001x3KHnKOuz125zwb,Oakridge Health 5521,ACC-105520,005KXIvx3Ru4Hx5BVz,Prospect,Retail,27200166,3277,Atlanta,GA,US,2022-06-25,true
001zJiRu4uz7OXcz2g,Ironwood Media 5522,ACC-105521,005NgdXDnoq7n6eqfB,Partner,Manufacturing,18099759,3732,Phoenix,AZ,US,2022-05-22,true
001fApW33QxF3OTWOC,Pinnacle Labs 5523,ACC-105522,005oyndEH15fmiBogk,Prospect,Education,24485936,1874,Charlotte,NC,US,2024-05-29,true
001dx3JbyrL22WwaKZ,Cobalt Labs 5524,ACC-105523,005HMBcUaJasNagxn6,Prospect,Manufacturing,22824594,4691,Nashville,TN,US,2025-07-30,false
001FAjUc0yj0gDATW6,Stratus Logistics 5525,ACC-105524,005jkXdzjIn4FETZtu,Partner,Manufacturing,34811795,4794,Seattle,WA,US,2023-11-09,true
001aS6RPImAeaUjIQ4,Northstar Group 5526,ACC-105525,005GBFWjFmmyU3YASa,Partner,Financial Services,49855112,4369,Miami,FL,US,2024-09-30,false
001iWDZ9dqgyEQS9b1,Redwood Energy 5527,ACC-105526,005Rc5gJ1bF86O0c4W,Prospect,Education,39683985,2424,Dallas,TX,US,2025-03-13,true
001F9WqOzROO9ZYe2G,Pinnacle Logistics 5528,ACC-105527,005k1Pfjp8rVQw0f9u,Partner,Healthcare,37480264,4352,Seattle,WA,US,2023-06-11,true
001y4h9Q0g4ITGfkSY,Northstar Technologies 5529,ACC-105528,005Wrx3urpzsQneM9P,Partner,Financial Services,12915918,1491,New York,NY,US,2025-06-25,true
001AsX5O5AWF9zOLfA,BlueSky Consulting 5530,ACC-105529,005ATkmG7VSdpihf48,Partner,Retail,12849687,2667,Portland,OR,US,2025-03-26,true
001gYyH8Vh87ykKVDe,Lighthouse Logistics 5531,ACC-105530,005EF1FFbGvvXzIjDl,Customer,Healthcare,13119678,1652,Portland,OR,US,2024-01-15,true
001YXlNFTmFvdDdeWp,Nimbus Group 5532,ACC-105531,005yopVEVGjrYSQu2q,Prospect,Education,19338525,318,Dallas,TX,US,2024-04-02,true
001JCEFlcrCIU9wYJN,Acme Manufacturing 5533,ACC-105532,005vqvLHAtIsAKf8Wh,Prospect,Financial Services,3558939,3362,Portland,OR,US,2022-09-15,true
001eTe1Cx0ca9eDPFC,Cobalt Technologies 5534,ACC-105533,005tcchhnKXX6SYaxV,Customer,Education,22585124,987,San Diego,CA,US,2023-02-03,true
001xGMgZxdJlOojpvz,Harbor Group 5535,ACC-105534,005GrOeBn48jU6nOpE,Customer,Education,45244610,2942,Austin,TX,US,2023-06-11,false
0016qUtVC5UbPX21tO,Evergreen Energy 5536,ACC-105535,005oNQqFKPLjEKAacs,Customer,Education,28130251,3628,Nashville,TN,US,2024-01-03,false
001ocMqTJlRy9YxSwE,Northstar Technologies 5537,ACC-105536,005bo0fFeWaVUqG2KV,Partner,Technology,33307459,944,Atlanta,GA,US,2025-11-29,true
001IvzWkJnhJyhHKJh,Summit Labs 5538,ACC-105537,005yopVEVGjrYSQu2q,Customer,Retail,49896520,964,Boston,MA,US,2023-10-28,true
0015RY1AsA1ejpVGhw,Ironwood Financial 5539,ACC-105538,005ZmDANT8NxIwQSUH,Customer,Financial Services,48695648,3735,Boston,MA,US,2024-03-25,false
001AUAfhNHKZmKIuMk,Northstar Financial 5540,ACC-105539,005O8TxStNstfUeWj7,Prospect,Retail,37200091,3954,Charlotte,NC,US,2024-06-20,true
001DjqgshjIpN1n2Du,Harbor Partners 5541,ACC-105540,005Xq8vs8ialvuJ4ap,Customer,Financial Services,10282373,1293,Boston,MA,US,2024-01-24,true
001XzwaMdQe7Z1JbaE,Northstar Manufacturing 5542,ACC-105541,005iSUGFUqSTcmtbKs,Partner,Financial Services,49023456,373,San Diego,CA,US,2024-07-31,false
001EGYEfQHPXspJcA1,Harbor Consulting 5543,ACC-105542,005IYPQNVpF7c2XFiu,Customer,Manufacturing,32423930,4176,New York,NY,US,2023-08-01,true
001LhPR89fVTiBA264,Harbor Financial 5544,ACC-105543,005mzHykyCWibqXEgp,Customer,Manufacturing,6688443,2220,Boston,MA,US,2023-05-09,false
0011YBe8ILNgx1xmcC,Cobalt Logistics 5545,ACC-105544,005nz6ixedb0ulRU2P,Partner,Manufacturing,49391464,2778,Los Angeles,CA,US,2021-06-08,true
001xTnD3pC6zFuyjcx,Pinnacle Financial 5546,ACC-105545,005uzGGUX4TIYx0w3I,Customer,Technology,41050238,949,New York,NY,US,2024-07-22,true
0014iHjKhssMqFAsNG,Stratus Health 5547,ACC-105546,005Wrx3urpzsQneM9P,Partner,Healthcare,40559175,4580,Minneapolis,MN,US,2025-12-17,true
001HLNEV6qfcAfOO7A,Redwood Services 5548,ACC-105547,005WgETdcCDX1SEp32,Customer,Education,42007377,1509,San Francisco,CA,US,2022-10-01,false
0014FYM5BomiSvDgbN,Pinnacle Logistics 5549,ACC-105548,005egJ9DcGz51VtFgp,Customer,Education,47511334,4888,Seattle,WA,US,2022-03-26,true
001lMRQ0CcgiUiaqGs,Redwood Media 5550,ACC-105549,005TK374RFpXQFXq5p,Partner,Manufacturing,40795783,2054,Portland,OR,US,2023-05-28,true
001NCMVm9k5QrA73rG,Evergreen Partners 5551,ACC-105550,005Sq8Z0wjCdFUQUHx,Customer,Healthcare,29656505,807,Seattle,WA,US,2024-08-26,false
001lrAxsUrhgaFz60V,Lighthouse Group 5552,ACC-105551,005PuqoGxlvwVICWiV,Prospect,Education,48099337,2730,Portland,OR,US,2024-10-13,true
001eV2v3A0HQr2s1ps,Northstar Media 5553,ACC-105552,005chtXE6kHD1j5gMk,Prospect,Technology,28109081,4633,Chicago,IL,US,2023-09-23,true
001MLHKcXo1C3kwty0,Harbor Health 5554,ACC-105553,005GnvlPPDq5hOoODG,Customer,Financial Services,20183648,4153,New York,NY,US,2021-12-04,false
001epCpF811UXnC3Dr,BlueSky Retail 5555,ACC-105554,005IeU7PAQYPcwR9VT,Prospect,Healthcare,33470327,3479,Boston,MA,US,2023-07-27,true
001fq0z80Its7BtgAn,Pinnacle Partners 5556,ACC-105555,005A7aBOiWo1s4A8VA,Prospect,Financial Services,39234946,1349,Atlanta,GA,US,2023-06-18,false
001wYDkUoNnNRmLNAZ,Cobalt Financial 5557,ACC-105556,005mbGysH2pp4xju3N,Prospect,Manufacturing,19942774,3419,Chicago,IL,US,2022-04-03,false
001k97iw6i5TZ9aH05,Harbor Health 5558,ACC-105557,005SzPtEFRJYtyoJvY,Customer,Healthcare,39061741,1115,Boston,MA,US,2024-07-31,false
001iuntVLYRnIpt1uw,Vertex Services 5559,ACC-105558,005Xq8vs8ialvuJ4ap,Prospect,Education,17411199,3033,Seattle,WA,US,2025-10-21,true
001x12YwPgfLyPkWyF,Stratus Health 5560,ACC-105559,005qf3JcieWVjwiYd7,Prospect,Education,18575263,2620,Charlotte,NC,US,2023-03-04,true
001r9bdp5MNQS3HaiN,Lighthouse Retail 5561,ACC-105560,005qf3JcieWVjwiYd7,Prospect,Manufacturing,43476734,4842,Philadelphia,PA,US,2025-03-05,true
001lfHrouyMLBrMEO6,BlueSky Services 5562,ACC-105561,005ATkmG7VSdpihf48,Customer,Technology,515682,2021,Portland,OR,US,2025-06-16,true
001EzN1TrOHb7m99Ht,Stratus Health 5563,ACC-105562,005CyM4CU7TgZ0ieQC,Prospect,Healthcare,13284644,4809,Dallas,TX,US,2024-04-18,true
001xq1XJidzf9YrPgI,Pinnacle Health 5564,ACC-105563,005OHuMUHvi8wsLMNv,Prospect,Healthcare,2819909,3860,Denver,CO,US,2024-02-04,false
001iROGFoRm9AzayCR,BlueSky Partners 5565,ACC-105564,005CyM4CU7TgZ0ieQC,Prospect,Retail,42310128,2019,Minneapolis,MN,US,2025-01-24,true
