status,lead_source,lead_owner_id,owner_role,owner_department,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,lead_is_converted,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,owner_tenure_bucket,task_count_bucket
Working,Event,0051FeBviD8WOpEx9p,SDR,Sales,2,2,0,2,1187,-1189,-1093.0,-1102.0,0,1.0,0.0,1.0,0.0016835016835016834,0.0016835016835016834,-0.0016835016835016834,1.0,1.0,730_plus,,1_2
Qualified,Web,005scUETCztHB2VpGr,SDR,Sales,6,6,0,1,486,1068,-337.0,-352.0,1,1.0,0.0,0.16666666666666666,0.012320328542094456,0.002053388090349076,0.005612722170252572,1.0,1.0,366_730,730_plus,6_10
Working,Trade Show,005r8kcdxSxYgha9K0,SDR,Sales,1,0,1,0,1151,-827,125.0,104.0,1,0.0,1.0,0.0,0.0008680555555555555,0.0,-0.0012106537530266344,0.009523809523809525,0.007936507936507936,730_plus,,1_2
Working,Event,005lkDbq9IPSQ2U7zZ,BDR,Sales,7,4,3,5,899,452,-864.0,-869.0,1,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.0077777777777777776,0.005555555555555556,0.01545253863134658,1.0,1.0,730_plus,366_730,6_10
Open,Partner Referral,005XZUpRP9HBvLfhY6,BDR,Sales,2,1,1,1,592,474,-101.0,-121.0,0,0.5,0.5,0.5,0.003372681281618887,0.0016863406408094434,0.004210526315789474,1.0,1.0,366_730,366_730,1_2
Open,Partner Referral,005fDW8pqYyhUsaaJT,SDR,Sales,2,0,2,1,335,351,333.0,310.0,1,0.0,1.0,0.5,0.005952380952380952,0.002976190476190476,0.005681818181818182,0.003215434083601286,0.0029940119760479044,181_365,181_365,1_2
Qualified,Inbound,005oTuswObpFtGANeE,SDR,Sales,3,1,2,2,594,-407,-307.0,-333.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.005042016806722689,0.0033613445378151263,-0.007389162561576354,1.0,1.0,366_730,,3_5
Qualified,Trade Show,005rTQ0LB8Z2cjvjPG,BDR,Sales,2,1,1,1,87,775,918.0,908.0,0,0.5,0.5,0.5,0.022727272727272728,0.011363636363636364,0.002577319587628866,0.0011001100110011,0.001088139281828074,31_90,730_plus,1_2
Qualified,Trade Show,005lFrIUHPTHLXsJgY,BDR,Sales,5,3,2,1,427,345,-341.0,-347.0,0,0.6,0.4,0.2,0.011682242990654205,0.002336448598130841,0.014450867052023121,1.0,1.0,366_730,181_365,3_5
Qualified,Partner Referral,005RYrmmC3EMzwluqj,BDR,Sales,6,1,5,3,246,114,385.0,381.0,0,0.16666666666666666,0.8333333333333334,0.5,0.024291497975708502,0.012145748987854251,0.05217391304347826,0.002617801047120419,0.0025906735751295338,181_365,91_180,6_10
Working,Event,005pCTycClXuIF6SUv,BDR,Sales,2,1,1,0,906,-140,-556.0,-582.0,1,0.5,0.5,0.0,0.002205071664829107,0.0,-0.014388489208633094,1.0,1.0,730_plus,,1_2
Nurturing,Trade Show,005Pa6uUR0EkXHgr5D,AE,Sales,1,1,0,1,1409,-1126,-1213.0,-1219.0,1,1.0,0.0,1.0,0.0007092198581560284,0.0007092198581560284,-0.0008888888888888889,1.0,1.0,730_plus,,1_2
Open,Trade Show,005f9kyPUYR0yZXH7k,SDR,Sales,2,0,2,1,49,276,-37.0,-63.0,1,0.0,1.0,0.5,0.04,0.02,0.007220216606498195,1.0,1.0,31_90,181_365,1_2
Nurturing,Outbound,005r8kcdxSxYgha9K0,SDR,Sales,1,1,0,0,1190,-866,-754.0,-761.0,1,1.0,0.0,0.0,0.0008396305625524769,0.0,-0.0011560693641618498,1.0,1.0,730_plus,,1_2
Nurturing,Outbound,005aABhuRiSBg0srbz,SDR,Sales,3,1,2,1,547,-264,-422.0,-439.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.005474452554744526,0.0018248175182481751,-0.011406844106463879,1.0,1.0,366_730,,3_5
Working,Inbound,0055zd5SriKEc8WlTo,SDR,Sales,2,0,2,1,1428,-644,-897.0,-926.0,1,0.0,1.0,0.5,0.0013995801259622112,0.0006997900629811056,-0.003110419906687403,1.0,1.0,730_plus,,1_2
Qualified,Partner Referral,005FmC4bvUmQBFO9r1,BDR,Sales,6,2,4,2,100,1578,-120.0,-124.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0594059405940594,0.019801980198019802,0.0037998733375554147,1.0,1.0,91_180,730_plus,6_10
Open,Trade Show,005PkYO2xaCUvet6zY,SDR,Sales,7,4,3,2,338,368,-241.0,-248.0,1,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.02064896755162242,0.0058997050147492625,0.018970189701897018,1.0,1.0,181_365,366_730,6_10
Open,Inbound,005nz6ixedb0ulRU2P,BDR,Sales,8,7,1,3,1280,337,-1125.0,-1131.0,1,0.875,0.125,0.375,0.00624512099921936,0.00234192037470726,0.023668639053254437,1.0,1.0,730_plus,181_365,6_10
Open,Partner Referral,005mYnZlHWW2dnL0rt,BDR,Sales,3,1,2,2,266,1289,-152.0,-153.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.011235955056179775,0.00749063670411985,0.002325581395348837,1.0,1.0,181_365,730_plus,3_5
Qualified,Partner Referral,005YgcwjR0nrnHIGZX,SDR,Sales,4,1,3,1,684,859,-291.0,-315.0,0,0.25,0.75,0.25,0.00583941605839416,0.00145985401459854,0.004651162790697674,1.0,1.0,366_730,730_plus,3_5
Nurturing,Web,005rfIoTPQqJtbyYEc,SDR,Sales,5,2,3,1,840,300,-620.0,-628.0,1,0.4,0.6,0.2,0.005945303210463734,0.0011890606420927466,0.016611295681063124,1.0,1.0,730_plus,181_365,3_5
Nurturing,Partner Referral,0054cPwdknqYVBf2UL,BDR,Sales,3,2,1,2,1359,-445,-724.0,-742.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0022058823529411764,0.0014705882352941176,-0.006756756756756757,1.0,1.0,730_plus,,3_5
Working,Web,005YgcwjR0nrnHIGZX,SDR,Sales,5,2,3,2,1399,144,-1345.0,-1346.0,1,0.4,0.6,0.4,0.0035714285714285713,0.0014285714285714286,0.034482758620689655,1.0,1.0,730_plus,91_180,3_5
Working,Inbound,005CyM4CU7TgZ0ieQC,BDR,Sales,4,2,2,1,30,1428,511.0,497.0,1,0.5,0.5,0.25,0.12903225806451613,0.03225806451612903,0.0027991602519244225,0.002008032128514056,0.001953125,0_30,730_plus,3_5
Working,Web,005FmC4bvUmQBFO9r1,BDR,Sales,8,5,3,3,1144,534,-988.0,-997.0,1,0.625,0.375,0.375,0.0069868995633187774,0.0026200873362445414,0.014953271028037384,1.0,1.0,730_plus,366_730,6_10
Nurturing,Outbound,005U2hcHrNtlfF5gcz,BDR,Sales,6,3,3,4,205,-176,54.0,51.0,0,0.5,0.5,0.6666666666666666,0.02912621359223301,0.019417475728155338,-0.03428571428571429,0.019230769230769232,0.01818181818181818,181_365,,6_10
Working,Web,005RMzHVKudpQtLAvV,SDR,Sales,2,1,1,2,851,684,-303.0,-314.0,1,0.5,0.5,1.0,0.002347417840375587,0.002347417840375587,0.00291970802919708,1.0,1.0,730_plus,366_730,1_2
Qualified,Event,005oNQqFKPLjEKAacs,SDR,Sales,1,1,0,0,534,598,-468.0,-475.0,0,1.0,0.0,0.0,0.001869158878504673,0.0,0.001669449081803005,1.0,1.0,366_730,366_730,1_2
Working,Event,005xG5kruHOvgAC23A,BDR,Sales,2,1,1,1,227,189,-141.0,-155.0,1,0.5,0.5,0.5,0.008771929824561403,0.0043859649122807015,0.010526315789473684,1.0,1.0,181_365,181_365,1_2
Qualified,Trade Show,005irLwe9xEBlEAQNC,SDR,Sales,5,1,4,5,453,-414,-392.0,-422.0,1,0.2,0.8,1.0,0.011013215859030838,0.011013215859030838,-0.012106537530266344,1.0,1.0,366_730,,3_5
Working,Outbound,005Xq8vs8ialvuJ4ap,SDR,Sales,5,1,4,1,431,-313,-138.0,-149.0,1,0.2,0.8,0.2,0.011574074074074073,0.0023148148148148147,-0.016025641025641024,1.0,1.0,366_730,,3_5
Open,Event,005iRmiKUtSSkR82g5,BDR,Sales,4,1,3,2,1408,-101,-1087.0,-1112.0,0,0.25,0.75,0.5,0.0028388928317956,0.0014194464158978,-0.04,1.0,1.0,730_plus,,3_5
Qualified,Trade Show,005vvizm5OfORbfBYV,SDR,Sales,4,2,2,0,256,1029,346.0,338.0,0,0.5,0.5,0.0,0.01556420233463035,0.0,0.003883495145631068,0.0029498525073746312,0.002881844380403458,181_365,730_plus,3_5
Open,Trade Show,005rfIoTPQqJtbyYEc,SDR,Sales,4,2,2,1,599,541,-335.0,-338.0,1,0.5,0.5,0.25,0.006666666666666667,0.0016666666666666668,0.007380073800738007,1.0,1.0,366_730,366_730,3_5
Open,Trade Show,005SotgxabsZFoiinJ,BDR,Sales,5,1,4,2,236,248,546.0,520.0,0,0.2,0.8,0.4,0.02109704641350211,0.008438818565400843,0.020080321285140562,0.0019193857965451055,0.0018281535648994515,181_365,181_365,3_5
Working,Web,005RNwgHWbHSrrlfhq,BDR,Sales,2,2,0,1,1084,-537,-438.0,-451.0,1,1.0,0.0,0.5,0.0018433179723502304,0.0009216589861751152,-0.0037313432835820895,1.0,1.0,730_plus,,1_2
Nurturing,Partner Referral,005bZBvn4MclbYAtNN,SDR,Sales,3,1,2,2,24,462,715.0,710.0,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.12,0.08,0.0064794816414686825,0.0014064697609001407,0.0013966480446927375,0_30,366_730,3_5
Nurturing,Event,005xG5kruHOvgAC23A,BDR,Sales,2,2,0,0,185,231,505.0,484.0,0,1.0,0.0,0.0,0.010752688172043012,0.0,0.008620689655172414,0.002061855670103093,0.001976284584980237,181_365,181_365,1_2
Working,Trade Show,005aV0dZauGUbUqQX9,SDR,Sales,6,3,3,1,271,-43,148.0,142.0,0,0.5,0.5,0.16666666666666666,0.022058823529411766,0.003676470588235294,-0.14285714285714285,0.006993006993006993,0.006711409395973154,181_365,,6_10
Working,Inbound,005YJKL1sxnz5KucCa,SDR,Sales,3,1,2,2,410,252,394.0,374.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0072992700729927005,0.004866180048661801,0.011857707509881422,0.0026666666666666666,0.002531645569620253,366_730,181_365,3_5
Qualified,Inbound,005FW7cpQveNM0iR7j,SDR,Sales,7,2,5,1,1237,104,-1166.0,-1183.0,1,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.005654281098546042,0.0008077544426494346,0.06666666666666667,1.0,1.0,730_plus,91_180,6_10
Nurturing,Web,005N1Jj8umhbHxSPTH,SDR,Sales,3,3,0,1,332,-319,562.0,538.0,1,1.0,0.0,0.3333333333333333,0.009009009009009009,0.003003003003003003,-0.009433962264150943,0.0018552875695732839,0.0017761989342806395,181_365,,3_5
Nurturing,Web,005UmJEIRnoljtUYmh,BDR,Sales,3,1,2,0,1135,-616,-292.0,-307.0,0,0.3333333333333333,0.6666666666666666,0.0,0.002640845070422535,0.0,-0.004878048780487805,1.0,1.0,730_plus,,3_5
Qualified,Outbound,00566La41L76C1ZyfL,SDR,Sales,3,0,3,2,1223,226,-460.0,-475.0,1,0.0,1.0,0.6666666666666666,0.0024509803921568627,0.0016339869281045752,0.013215859030837005,1.0,1.0,730_plus,181_365,3_5
Nurturing,Partner Referral,005dKuyWKIuifL64ip,BDR,Sales,2,1,1,1,1252,-1216,-914.0,-934.0,0,0.5,0.5,0.5,0.0015961691939345571,0.0007980845969672786,-0.0016460905349794238,1.0,1.0,730_plus,,1_2
Qualified,Web,00569YZ8tMEls1oPGs,SDR,Sales,6,4,2,1,570,928,-528.0,-553.0,1,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.010507880910683012,0.0017513134851138354,0.006458557588805167,1.0,1.0,366_730,730_plus,6_10
Nurturing,Partner Referral,005SW3xD3pVRHzXb4Z,SDR,Sales,2,2,0,0,615,823,-452.0,-471.0,1,1.0,0.0,0.0,0.003246753246753247,0.0,0.0024271844660194173,1.0,1.0,366_730,730_plus,1_2
Qualified,Partner Referral,005FW7cpQveNM0iR7j,SDR,Sales,6,4,2,2,1233,108,-1046.0,-1047.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.004862236628849271,0.0016207455429497568,0.05504587155963303,1.0,1.0,730_plus,91_180,6_10
Nurturing,Inbound,005YpyV0Iqs18vr6hF,AE,Sales,7,2,5,1,28,1211,-27.0,-30.0,1,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.2413793103448276,0.034482758620689655,0.005775577557755775,1.0,1.0,0_30,730_plus,6_10
Qualified,Trade Show,005tNEaaVidaDN1aY5,AE,Sales,6,2,4,4,951,541,-751.0,-762.0,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0063025210084033615,0.004201680672268907,0.01107011070110701,1.0,1.0,730_plus,366_730,6_10
Nurturing,Outbound,005sW3tnobKnIyN0Nz,SDR,Sales,3,1,2,2,524,-487,-101.0,-121.0,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.005714285714285714,0.0038095238095238095,-0.006172839506172839,1.0,1.0,366_730,,3_5
Qualified,Web,005bBd6E3UkbkZtoaS,AE,Sales,6,4,2,3,1110,-959,-1038.0,-1066.0,1,0.6666666666666666,0.3333333333333333,0.5,0.0054005400540054005,0.0027002700270027003,-0.006263048016701462,1.0,1.0,730_plus,,6_10
Working,Web,005rwMLn2o5Z0bgUFZ,AE,Sales,6,3,3,1,661,625,-98.0,-115.0,1,0.5,0.5,0.16666666666666666,0.00906344410876133,0.0015105740181268882,0.009584664536741214,1.0,1.0,366_730,366_730,6_10
Nurturing,Event,005RMzHVKudpQtLAvV,SDR,Sales,4,3,1,0,1215,320,-1048.0,-1049.0,0,0.75,0.25,0.0,0.003289473684210526,0.0,0.012461059190031152,1.0,1.0,730_plus,181_365,3_5
Nurturing,Inbound,005RYrmmC3EMzwluqj,BDR,Sales,9,5,4,4,1039,-679,-965.0,-971.0,0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.008653846153846154,0.0038461538461538464,-0.01327433628318584,1.0,1.0,730_plus,,6_10
Open,Inbound,005CS61es1IwtecnA5,SDR,Sales,7,3,4,1,627,-549,-642.0,-649.0,1,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.011146496815286623,0.0015923566878980893,-0.012773722627737226,1.0,1.0,366_730,,6_10
Open,Web,005NhmgMvZSpDy5y9P,BDR,Sales,5,2,3,3,1170,-241,-1088.0,-1106.0,1,0.4,0.6,0.6,0.004269854824935952,0.0025619128949615714,-0.020833333333333332,1.0,1.0,730_plus,,3_5
Qualified,Partner Referral,005wBTdruibiY0OPdW,AE,Sales,6,3,3,3,313,-80,-329.0,-336.0,1,0.5,0.5,0.5,0.01910828025477707,0.009554140127388535,-0.0759493670886076,1.0,1.0,181_365,,6_10
Qualified,Inbound,0059wV9ybGAGQOgvhj,BDR,Sales,7,5,2,0,388,716,95.0,75.0,0,0.7142857142857143,0.2857142857142857,0.0,0.017994858611825194,0.0,0.009762900976290097,0.013157894736842105,0.010416666666666666,366_730,366_730,6_10
Open,Trade Show,005gXBXTL8NV8xfMOI,BDR,Sales,3,0,3,2,710,-477,-708.0,-725.0,1,0.0,1.0,0.6666666666666666,0.004219409282700422,0.0028129395218002813,-0.0063025210084033615,1.0,1.0,366_730,,3_5
Qualified,Trade Show,0053OvJBQj7lluaSJM,SDR,Sales,6,3,3,3,309,282,-13.0,-27.0,1,0.5,0.5,0.5,0.01935483870967742,0.00967741935483871,0.02120141342756184,1.0,1.0,181_365,181_365,6_10
Working,Outbound,005lWDDSfm41preSiA,SDR,Sales,1,0,1,0,693,958,584.0,556.0,0,0.0,1.0,0.0,0.001440922190201729,0.0,0.0010427528675703858,0.0017953321364452424,0.0017094017094017094,366_730,730_plus,1_2
Open,Inbound,005EhkAnpKcWuNovJ6,BDR,Sales,4,1,3,2,544,215,-508.0,-519.0,1,0.25,0.75,0.5,0.007339449541284404,0.003669724770642202,0.018518518518518517,1.0,1.0,366_730,181_365,3_5
Qualified,Trade Show,005voBFvhNYadVKXTu,BDR,Sales,1,0,1,0,1069,-489,-525.0,-528.0,1,0.0,1.0,0.0,0.0009345794392523365,0.0,-0.0020491803278688526,1.0,1.0,730_plus,,1_2
Nurturing,Trade Show,005uJa3pJEeyQVnsZp,BDR,Sales,1,1,0,0,160,-80,353.0,335.0,0,1.0,0.0,0.0,0.006211180124223602,0.0,-0.012658227848101266,0.002976190476190476,0.002824858757062147,91_180,,1_2
Open,Partner Referral,005kGz3iLXUMdHQq3f,SDR,Sales,6,4,2,0,1175,-179,-878.0,-879.0,1,0.6666666666666666,0.3333333333333333,0.0,0.00510204081632653,0.0,-0.033707865168539325,1.0,1.0,730_plus,,6_10
Open,Web,005VxJy5mAR2JIiQzL,SDR,Sales,3,2,1,1,813,-672,-748.0,-773.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0036855036855036856,0.0012285012285012285,-0.004470938897168405,1.0,1.0,730_plus,,3_5
Qualified,Inbound,005H18uJWTVdyNheWe,BDR,Sales,6,2,4,1,825,-710,-723.0,-735.0,1,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.007263922518159807,0.0012106537530266344,-0.00846262341325811,1.0,1.0,730_plus,,6_10
Nurturing,Outbound,005SW3xD3pVRHzXb4Z,SDR,Sales,1,1,0,0,711,727,303.0,293.0,1,1.0,0.0,0.0,0.0014044943820224719,0.0,0.0013736263736263737,0.003401360544217687,0.003289473684210526,366_730,366_730,1_2
Nurturing,Web,005bRaTeyEXQ8Puofm,BDR,Sales,1,1,0,1,966,212,486.0,481.0,0,1.0,0.0,1.0,0.001034126163391934,0.001034126163391934,0.004694835680751174,0.002074688796680498,0.002053388090349076,730_plus,181_365,1_2
Working,Web,005PsOTr02Fp2pwCFZ,BDR,Sales,3,3,0,1,982,-290,-952.0,-977.0,1,1.0,0.0,0.3333333333333333,0.003051881993896236,0.001017293997965412,-0.010380622837370242,1.0,1.0,730_plus,,3_5
Qualified,Event,00566La41L76C1ZyfL,SDR,Sales,4,3,1,1,94,1355,-31.0,-36.0,0,0.75,0.25,0.25,0.042105263157894736,0.010526315789473684,0.0029498525073746312,1.0,1.0,91_180,730_plus,3_5
Nurturing,Event,005KXIvx3Ru4Hx5BVz,SDR,Sales,4,4,0,2,153,642,194.0,177.0,0,1.0,0.0,0.5,0.025974025974025976,0.012987012987012988,0.006220839813374806,0.0056179775280898875,0.005128205128205128,91_180,366_730,3_5
Open,Outbound,005U1cnD3W8AfIM0Y9,BDR,Sales,3,1,2,1,67,999,-4.0,-34.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.04411764705882353,0.014705882352941176,0.003,1.0,1.0,31_90,730_plus,3_5
Open,Outbound,0054cPwdknqYVBf2UL,BDR,Sales,3,2,1,2,402,512,258.0,247.0,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.007444168734491315,0.004962779156327543,0.005847953216374269,0.004032258064516129,0.003861003861003861,366_730,366_730,3_5
Working,Partner Referral,005KXIvx3Ru4Hx5BVz,SDR,Sales,2,1,1,1,1448,-653,-618.0,-628.0,0,0.5,0.5,0.5,0.0013802622498274672,0.0006901311249137336,-0.003067484662576687,1.0,1.0,730_plus,,1_2
Working,Web,005PkYO2xaCUvet6zY,SDR,Sales,0,0,0,0,1438,-732,,,1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,730_plus,,0
Qualified,Partner Referral,005EF1FFbGvvXzIjDl,SDR,Sales,4,1,3,1,184,882,-161.0,-185.0,0,0.25,0.75,0.25,0.021621621621621623,0.005405405405405406,0.004530011325028313,1.0,1.0,181_365,730_plus,3_5
Open,Inbound,005Rxy2aV7ygR0ASuT,BDR,Sales,2,0,2,1,1307,324,-902.0,-903.0,1,0.0,1.0,0.5,0.0015290519877675841,0.0007645259938837921,0.006153846153846154,1.0,1.0,730_plus,181_365,1_2
Qualified,Inbound,005oy1dBH72KcdA9bM,SDR,Sales,4,3,1,1,752,574,-466.0,-485.0,0,0.75,0.25,0.25,0.005312084993359893,0.0013280212483399733,0.006956521739130435,1.0,1.0,730_plus,366_730,3_5
Working,Inbound,005GnvlPPDq5hOoODG,AE,Sales,4,1,3,2,775,-13,-150.0,-172.0,1,0.25,0.75,0.5,0.005154639175257732,0.002577319587628866,-0.3333333333333333,1.0,1.0,730_plus,,3_5
Nurturing,Event,005udoqsW2EyiZN9b0,BDR,Sales,2,1,1,1,1327,-978,-1088.0,-1112.0,1,0.5,0.5,0.5,0.0015060240963855422,0.0007530120481927711,-0.0020470829068577278,1.0,1.0,730_plus,,1_2
Nurturing,Partner Referral,005CyM4CU7TgZ0ieQC,BDR,Sales,5,2,3,3,258,1200,269.0,259.0,0,0.4,0.6,0.6,0.019305019305019305,0.011583011583011582,0.004163197335553705,0.0038461538461538464,0.003703703703703704,181_365,730_plus,3_5
Qualified,Web,0059wV9ybGAGQOgvhj,BDR,Sales,8,4,4,2,1119,-15,-767.0,-781.0,1,0.5,0.5,0.25,0.007142857142857143,0.0017857142857142857,-0.5714285714285714,1.0,1.0,730_plus,,6_10
Nurturing,Partner Referral,005oNQqFKPLjEKAacs,SDR,Sales,5,2,3,2,120,1012,-6.0,-31.0,0,0.4,0.6,0.4,0.04132231404958678,0.01652892561983471,0.004935834155972359,1.0,1.0,91_180,730_plus,3_5
Working,Partner Referral,005sj6ewizq0NwPrwm,BDR,Sales,1,0,1,0,1031,497,6.0,-14.0,0,0.0,1.0,0.0,0.0009689922480620155,0.0,0.002008032128514056,1.0,0.14285714285714285,730_plus,366_730,1_2
Nurturing,Inbound,005mzHykyCWibqXEgp,BDR,Sales,3,2,1,0,1137,-523,174.0,151.0,1,0.6666666666666666,0.3333333333333333,0.0,0.0026362038664323375,0.0,-0.005747126436781609,0.006578947368421052,0.005714285714285714,730_plus,,3_5
Open,Inbound,005oNQqFKPLjEKAacs,SDR,Sales,2,1,1,0,627,505,193.0,173.0,1,0.5,0.5,0.0,0.0031847133757961785,0.0,0.003952569169960474,0.005747126436781609,0.005154639175257732,366_730,366_730,1_2
Open,Partner Referral,005GBFWjFmmyU3YASa,BDR,Sales,2,2,0,1,654,56,426.0,414.0,1,1.0,0.0,0.5,0.0030534351145038168,0.0015267175572519084,0.03508771929824561,0.0024096385542168677,0.00234192037470726,366_730,31_90,1_2
Nurturing,Inbound,005oy1dBH72KcdA9bM,SDR,Sales,4,2,2,1,700,626,-566.0,-580.0,0,0.5,0.5,0.25,0.005706134094151213,0.0014265335235378032,0.006379585326953748,1.0,1.0,366_730,366_730,3_5
Nurturing,Web,005Jf9CIg9lV3G32cG,BDR,Sales,3,0,3,1,210,783,897.0,879.0,0,0.0,1.0,0.3333333333333333,0.014218009478672985,0.004739336492890996,0.003826530612244898,0.0011363636363636363,0.0011135857461024498,181_365,730_plus,3_5
Working,Inbound,005PuqoGxlvwVICWiV,BDR,Sales,1,0,1,1,776,806,-352.0,-378.0,0,0.0,1.0,1.0,0.001287001287001287,0.001287001287001287,0.0012391573729863693,1.0,1.0,730_plus,730_plus,1_2
Nurturing,Trade Show,005scUETCztHB2VpGr,SDR,Sales,8,6,2,3,976,578,-932.0,-948.0,0,0.75,0.25,0.375,0.008188331627430911,0.0030706243602865915,0.013816925734024179,1.0,1.0,730_plus,366_730,6_10
Open,Inbound,005r9q3iIp3WHLiZhI,SDR,Sales,5,3,2,3,810,596,-745.0,-748.0,1,0.6,0.4,0.6,0.006165228113440197,0.0036991368680641184,0.008375209380234505,1.0,1.0,730_plus,366_730,3_5
Open,Web,005fDW8pqYyhUsaaJT,SDR,Sales,5,2,3,0,810,-124,23.0,11.0,0,0.4,0.6,0.0,0.006165228113440197,0.0,-0.04065040650406504,0.08333333333333333,0.041666666666666664,730_plus,,3_5
Open,Outbound,005ZgXPYFXOBU7G1tp,BDR,Sales,3,2,1,1,495,107,-430.0,-442.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.006048387096774193,0.0020161290322580645,0.027777777777777776,1.0,1.0,366_730,91_180,3_5
Nurturing,Outbound,005M1BnJPIeqHk8Nds,SDR,Sales,4,3,1,1,313,127,56.0,35.0,1,0.75,0.25,0.25,0.012738853503184714,0.0031847133757961785,0.03125,0.027777777777777776,0.017543859649122806,181_365,91_180,3_5
Nurturing,Inbound,005EF1FFbGvvXzIjDl,SDR,Sales,4,2,2,2,795,271,-747.0,-777.0,1,0.5,0.5,0.5,0.005025125628140704,0.002512562814070352,0.014705882352941176,1.0,1.0,730_plus,181_365,3_5
Open,Trade Show,005dEsDKcaedNVmJU3,SDR,Sales,2,2,0,1,820,567,-561.0,-566.0,1,1.0,0.0,0.5,0.00243605359317905,0.001218026796589525,0.0035211267605633804,1.0,1.0,730_plus,366_730,1_2
Working,Partner Referral,005RMzHVKudpQtLAvV,SDR,Sales,4,2,2,1,905,630,-901.0,-930.0,0,0.5,0.5,0.25,0.004415011037527594,0.0011037527593818985,0.006339144215530904,1.0,1.0,730_plus,366_730,3_5
Qualified,Partner Referral,00566La41L76C1ZyfL,SDR,Sales,2,0,2,0,480,969,456.0,455.0,1,0.0,1.0,0.0,0.004158004158004158,0.0,0.002061855670103093,0.0021929824561403508,0.002188183807439825,366_730,730_plus,1_2
Qualified,Partner Referral,005r9q3iIp3WHLiZhI,SDR,Sales,3,1,2,0,1330,76,-571.0,-585.0,1,0.3333333333333333,0.6666666666666666,0.0,0.002253944402704733,0.0,0.03896103896103896,1.0,1.0,730_plus,31_90,3_5
Qualified,Trade Show,005qf3JcieWVjwiYd7,BDR,Sales,3,3,0,0,221,354,-173.0,-199.0,1,1.0,0.0,0.0,0.013513513513513514,0.0,0.008450704225352112,1.0,1.0,181_365,181_365,3_5
Working,Trade Show,005N1Jj8umhbHxSPTH,SDR,Sales,3,2,1,0,1067,-1054,-987.0,-994.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0028089887640449437,0.0,-0.002849002849002849,1.0,1.0,730_plus,,3_5
Working,Trade Show,005xi0Xi0wCwuciNbG,SDR,Sales,3,0,3,0,1364,59,-980.0,-991.0,0,0.0,1.0,0.0,0.002197802197802198,0.0,0.05,1.0,1.0,730_plus,31_90,3_5
Nurturing,Partner Referral,005dKuyWKIuifL64ip,BDR,Sales,1,1,0,0,183,-147,68.0,56.0,1,1.0,0.0,0.0,0.005434782608695652,0.0,-0.00684931506849315,0.017543859649122806,0.014492753623188406,181_365,,1_2
Qualified,Inbound,005mbGysH2pp4xju3N,SDR,Sales,4,3,1,1,618,178,-517.0,-546.0,0,0.75,0.25,0.25,0.006462035541195477,0.0016155088852988692,0.0223463687150838,1.0,1.0,366_730,91_180,3_5
Working,Inbound,0051xrdseoLzIEtx8d,AE,Sales,2,0,2,0,522,-531,198.0,177.0,0,0.0,1.0,0.0,0.0038240917782026767,0.0,-0.0037735849056603774,0.0056179775280898875,0.005025125628140704,366_730,,1_2
Nurturing,Partner Referral,005TK374RFpXQFXq5p,AE,Sales,3,2,1,1,602,-348,-592.0,-595.0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.004975124378109453,0.001658374792703151,-0.008645533141210375,1.0,1.0,366_730,,3_5
Nurturing,Outbound,005sj6ewizq0NwPrwm,BDR,Sales,3,1,2,0,849,679,214.0,213.0,0,0.3333333333333333,0.6666666666666666,0.0,0.0035294117647058825,0.0,0.004411764705882353,0.004672897196261682,0.004651162790697674,730_plus,366_730,3_5
