status,lead_source,lead_owner_id,owner_role,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day_clean,task_activity_recency_score,task_created_recency_score,priority_score,priority_bucket,engagement_score,urgency_score,activity_strength_score,recommended_action,lead_is_converted
Working,Web,005WgETdcCDX1SEp32,AE,4,1,3,3,1409,0,0.0,0.0,0.25,0.75,0.75,0.0028368794326241,0.002127659574468,4.0,1.0,1.0,57.83520079786236,Warm,0.5858826530612244,0.4246784619695616,0.7900357142857143,Follow up within 48 hours,1
Working,Web,005w1rZfJkoRoaYcEo,BDR,4,1,3,0,877,666,0.0,0.0,0.25,0.75,0.0,0.0045558086560364,0.0,0.005997001499250375,1.0,1.0,45.263211001943986,Cool,0.43949999999999995,0.5458213191124187,0.34567857142857145,Nurture and monitor,1
Nurturing,Trade Show,005YpyV0Iqs18vr6hF,AE,5,4,1,1,765,474,0.0,0.0,0.8,0.2,0.2,0.0065274151436031,0.0013054830287206,0.010526315789473684,1.0,1.0,54.980132770651466,Warm,0.5368979591836734,0.5732141762552759,0.5469404761904763,Follow up within 48 hours,1
Open,Trade Show,005tcchhnKXX6SYaxV,SDR,3,2,1,1,1422,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0021082220660576,0.0007027406886858,3.0,1.0,1.0,47.20831304276032,Cool,0.47267346938775506,0.4219879857790854,0.5457500000000001,Nurture and monitor,0
Qualified,Web,005Iyi4Xhg6R1KQ608,SDR,5,2,3,1,131,771,0.0,0.0,0.4,0.6,0.2,0.0378787878787878,0.0075757575757575,0.006476683937823834,1.0,1.0,63.80572800874672,Warm,0.6392908163265306,0.7171189381600378,0.5163809523809524,Follow up within 48 hours,1
Working,Partner Referral,005Rxy2aV7ygR0ASuT,BDR,4,2,2,1,1298,333,0.0,0.0,0.5,0.5,0.25,0.0030792917628945,0.0007698229407236,0.011976047904191617,1.0,1.0,47.514129369290934,Cool,0.4797397959183674,0.45090465244575206,0.5,Nurture and monitor,1
Nurturing,Event,005dKuyWKIuifL64ip,BDR,2,0,2,0,667,0,0.0,0.0,0.0,1.0,0.0,0.0029940119760479,0.0,2.0,1.0,1.0,45.11341508357665,Cool,0.4097040816326531,0.595964176255276,0.3374642857142857,Nurture and monitor,0
Nurturing,Trade Show,005mm9vtHx0K9TGlB7,SDR,6,3,3,1,432,122,0.0,0.0,0.5,0.5,0.1666666666666666,0.0138568129330254,0.0023094688221709,0.04878048780487805,1.0,1.0,61.35251372303242,Warm,0.5852551020408162,0.6487141762552758,0.6314166666666666,Follow up within 48 hours,0
Open,Partner Referral,005eP2OT2tJzd6Dja9,BDR,5,4,1,0,308,461,0.0,0.0,0.8,0.2,0.0,0.0161812297734627,0.0,0.010822510822510822,1.0,1.0,53.679809641399764,Warm,0.4924795918367347,0.6769403667314663,0.43738095238095237,Follow up within 48 hours,0
Qualified,Partner Referral,005FlqJ6WT9psqZImt,AE,3,1,2,0,582,0,158.0,130.0,0.3333333333333333,0.6666666666666666,0.0,0.0051457975986277,0.0,3.0,0.0076335877862595,0.0062893081761006,34.039980485022255,Cool,0.3204438775510204,0.3109024107252316,0.4345357142857143,Nurture and monitor,1
Working,Inbound,005SzPtEFRJYtyoJvY,BDR,1,1,0,0,759,0,446.0,432.0,1.0,0.0,0.0,0.0013157894736842,0.0,1.0,0.0023094688221709,0.0022371364653243,22.862269729517408,Cold,0.22627040816326532,0.20587100912450307,0.2686309523809524,Add to nurture campaign,0
Nurturing,Event,005zQVR4ms4RjAh8MF,BDR,5,3,2,3,100,310,310.0,302.0,0.6,0.4,0.6,0.0495049504950495,0.0297029702970297,0.01607717041800643,0.0033003300330033,0.0032154340836012,54.499595233091405,Warm,0.5780867346938775,0.37808004518467925,0.7126428571428572,Follow up within 48 hours,0
Working,Trade Show,005T3CcQW30Fc3HxzP,BDR,5,4,1,2,916,0,0.0,0.0,0.8,0.2,0.4,0.0054525627044711,0.0021810250817884,5.0,1.0,1.0,61.88042188629773,Warm,0.5878418367346938,0.5369284619695617,0.8190238095238095,Follow up within 48 hours,1
Qualified,Trade Show,0052vuTGNhPaf9DJtR,SDR,3,1,2,0,144,0,48.0,37.0,0.3333333333333333,0.6666666666666666,0.0,0.0206896551724137,0.0,3.0,0.0263157894736842,0.0204081632653061,41.244775446405114,Cool,0.384515306122449,0.4442765284856127,0.4345357142857143,Nurture and monitor,0
Working,Web,005Iyi4Xhg6R1KQ608,SDR,6,2,4,2,838,64,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0071513706793802,0.00238379022646,0.09230769230769231,1.0,1.0,61.015728008746706,Warm,0.5938622448979591,0.5554046524457521,0.7330238095238095,Follow up within 48 hours,0
Open,Inbound,005UyDSWXbJPhakryL,BDR,2,1,1,1,656,0,119.0,95.0,0.5,0.5,0.5,0.0030441400304414,0.0015220700152207,2.0,0.0104166666666666,0.0083333333333333,39.543809511299926,Cool,0.4283775510204082,0.30504535105693614,0.4486785714285714,Nurture and monitor,0
Qualified,Event,005RpFPjmmumSx8sB2,AE,3,0,3,0,306,1344,85.0,82.0,0.0,1.0,0.0,0.009771986970684,0.0,0.0022304832713754648,0.0120481927710843,0.0116279069767441,34.03681381084982,Cool,0.35791326530612244,0.3920700975498695,0.21895238095238093,Nurture and monitor,1
Open,Web,005hJPMnhQ0WRyZFX9,BDR,5,3,2,3,137,610,0.0,0.0,0.6,0.4,0.6,0.036231884057971,0.0217391304347826,0.008183306055646482,1.0,1.0,70.91584705636575,Warm,0.717969387755102,0.7155237000647997,0.6775833333333333,Follow up within 48 hours,1
Open,Inbound,005O8TxStNstfUeWj7,BDR,7,4,3,3,1255,289,0.0,0.0,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.0055732484076433,0.0023885350318471,0.02413793103448276,1.0,1.0,59.327326648202494,Warm,0.5970918367346938,0.46063084292194256,0.7826904761904762,Follow up within 48 hours,0
Open,Partner Referral,005iSUGFUqSTcmtbKs,SDR,3,1,2,2,123,702,10.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0241935483870967,0.0161290322580645,0.004267425320056899,1.0,0.0909090909090909,60.148755826346715,Warm,0.6640306122448979,0.5912408404700608,0.46049999999999996,Follow up within 48 hours,0
Open,Outbound,005PuqoGxlvwVICWiV,BDR,4,3,1,2,1053,529,0.0,0.0,0.75,0.25,0.5,0.0037950664136622,0.0018975332068311,0.007547169811320755,1.0,1.0,55.303942294460995,Warm,0.5743622448979592,0.5072737000647997,0.5683809523809523,Follow up within 48 hours,0
Nurturing,Outbound,005FA8TcXwRGIFLbcj,SDR,2,1,1,0,1169,0,0.0,0.0,0.5,0.5,0.0,0.0017094017094017,0.0,2.0,1.0,1.0,40.61423141010725,Cool,0.3885918367346939,0.4811784619695616,0.3374642857142857,Nurture and monitor,1
Nurturing,Inbound,005DJJzk8TFPHjwamm,BDR,2,1,1,1,1309,226,0.0,0.0,0.5,0.5,0.5,0.0015267175572519,0.0007633587786259,0.00881057268722467,1.0,1.0,45.25351712439297,Cool,0.49680612244897954,0.4482260810171807,0.3483214285714286,Nurture and monitor,1
Qualified,Trade Show,0052vuTGNhPaf9DJtR,SDR,3,1,2,1,1105,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0027124773960217,0.0009041591320072,3.0,1.0,1.0,50.61504773663788,Warm,0.49619387755102035,0.4963451286362283,0.5457500000000001,Follow up within 48 hours,0
Open,Outbound,0050tsmCN12UJFtP9W,AE,4,2,2,2,871,0,0.0,0.0,0.5,0.5,0.5,0.0045871559633027,0.0022935779816513,4.0,1.0,1.0,61.00742868901883,Warm,0.5956224489795918,0.5474165572076569,0.7401904761904762,Follow up within 48 hours,0
Working,Event,005vvizm5OfORbfBYV,SDR,4,4,0,0,1212,73,0.0,0.0,1.0,0.0,0.0,0.0032976092333058,0.0,0.05405405405405406,1.0,1.0,43.5336191652093,Cool,0.4154081632653062,0.47134512863622824,0.4311428571428571,Nurture and monitor,1
Working,Web,005ITUm8sMeUL9Z9US,AE,5,4,1,4,502,919,0.0,0.0,0.8,0.2,0.8,0.0099403578528827,0.0079522862823061,0.005434782608695652,1.0,1.0,67.25110215840658,Warm,0.6971173469387756,0.6340237000647997,0.6687261904761904,Follow up within 48 hours,0
Qualified,Web,005oTuswObpFtGANeE,SDR,3,2,1,1,398,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0075187969924812,0.0025062656641604,3.0,1.0,1.0,60.508772226433784,Warm,0.5983469387755102,0.6558808429219426,0.5457500000000001,Follow up within 48 hours,1
Open,Web,005qhOaTRDj8l4v6Lo,SDR,3,1,2,0,849,457,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0035294117647058,0.0,0.006550218340611353,1.0,1.0,43.35576202235216,Cool,0.42162244897959184,0.5531546524457521,0.284,Nurture and monitor,1
Open,Web,005oTuswObpFtGANeE,SDR,1,1,0,0,409,0,0.0,0.0,1.0,0.0,0.0,0.0024390243902439,0.0,1.0,1.0,1.0,44.925472906705906,Cool,0.39907142857142863,0.653309414350514,0.2686309523809524,Nurture and monitor,1
Nurturing,Inbound,005a88RCsXNcc8P2XG,BDR,1,1,0,0,1363,0,0.0,0.0,1.0,0.0,0.0,0.000733137829912,0.0,1.0,1.0,1.0,37.12960555976713,Cool,0.37384693877551023,0.43548798577908543,0.2686309523809524,Nurture and monitor,0
Nurturing,Event,005EQtkoEfdgXDf2kK,AE,3,1,2,1,408,261,132.0,112.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0073349633251833,0.0024449877750611,0.011450381679389313,0.0088495575221238,0.0075187969924812,42.89199265436222,Cool,0.4722908163265305,0.3558039501567453,0.43016666666666675,Nurture and monitor,0
Qualified,Inbound,005U2hcHrNtlfF5gcz,BDR,3,2,1,2,257,0,319.0,307.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0116279069767441,0.0077519379844961,3.0,0.0032467532467532,0.003125,50.53329504769911,Warm,0.5497091836734693,0.3406659573722832,0.6413928571428571,Follow up within 48 hours,1
Nurturing,Trade Show,005lFrIUHPTHLXsJgY,BDR,2,2,0,1,561,211,0.0,0.0,1.0,0.0,0.5,0.0035587188612099,0.0017793594306049,0.009433962264150943,1.0,1.0,53.913942294460995,Warm,0.565219387755102,0.6202260810171807,0.3523095238095238,Follow up within 48 hours,1
Open,Outbound,005lkDbq9IPSQ2U7zZ,BDR,4,1,3,2,554,797,0.0,0.0,0.25,0.75,0.5,0.0072072072072072,0.0036036036036036,0.005012531328320802,1.0,1.0,61.3905579407195,Warm,0.6388112244897959,0.6217379857790855,0.5398928571428571,Follow up within 48 hours,1
Open,Partner Referral,005chtXE6kHD1j5gMk,BDR,2,1,1,1,223,792,0.0,0.0,0.5,0.5,0.5,0.0089285714285714,0.0044642857142857,0.0025220680958385876,1.0,1.0,58.95929943731814,Warm,0.6545051020408162,0.6956903667314664,0.26816666666666666,Follow up within 48 hours,1
Nurturing,Inbound,005SHkriY5Z0W9xzJS,BDR,3,3,0,1,844,0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0035502958579881,0.0011834319526627,3.0,1.0,1.0,53.48678243051543,Warm,0.5190357142857144,0.5539998905409902,0.5457500000000001,Follow up within 48 hours,1
Open,Outbound,005gXBXTL8NV8xfMOI,BDR,5,2,3,3,750,0,0.0,0.0,0.4,0.6,0.6,0.0066577896138482,0.0039946737683089,5.0,1.0,1.0,67.25824501554942,Warm,0.6517959183673468,0.5763689381600378,0.8688690476190476,Follow up within 48 hours,1
Working,Event,005irLwe9xEBlEAQNC,SDR,2,1,1,1,357,0,0.0,0.0,0.5,0.5,0.5,0.0055865921787709,0.0027932960893854,2.0,1.0,1.0,59.75412936929092,Warm,0.6161326530612243,0.6657975095886092,0.4486785714285714,Follow up within 48 hours,1
Open,Trade Show,005UyDSWXbJPhakryL,BDR,4,2,2,1,509,0,0.0,0.0,0.5,0.5,0.25,0.0078431372549019,0.0019607843137254,4.0,1.0,1.0,60.509520525753516,Warm,0.5730000000000001,0.6322856048267045,0.644547619047619,Follow up within 48 hours,1
Nurturing,Web,00512E80qDwAaI1oOE,SDR,3,1,2,2,1041,323,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0028790786948176,0.0019193857965451,0.009259259259259259,1.0,1.0,54.43275181827052,Warm,0.5771122448979592,0.5102379857790854,0.5135,Follow up within 48 hours,0
Qualified,Trade Show,005SzPtEFRJYtyoJvY,BDR,4,2,2,1,541,23,0.0,0.0,0.5,0.5,0.25,0.007380073800738,0.0018450184501845,0.16666666666666666,1.0,1.0,58.139911682216095,Warm,0.5677959183673469,0.625011795302895,0.5499880952380952,Follow up within 48 hours,1
Working,Trade Show,005XZUpRP9HBvLfhY6,BDR,5,4,1,4,920,146,0.0,0.0,0.8,0.2,0.8,0.00542888165038,0.004343105320304,0.034013605442176874,1.0,1.0,63.95690147813446,Warm,0.6557499999999999,0.5361546524457521,0.7542380952380953,Follow up within 48 hours,0
Working,Event,0053OvJBQj7lluaSJM,SDR,3,1,2,1,493,98,149.0,121.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0060728744939271,0.0020242914979757,0.030303030303030304,0.0081967213114754,0.0066666666666666,41.97569487081335,Cool,0.4528163265306122,0.334241983222123,0.46538095238095245,Nurture and monitor,1
Working,Outbound,005IgSO06ukUkmxr0U,BDR,5,3,2,0,231,170,49.0,35.0,0.6,0.4,0.0,0.021551724137931,0.0,0.029239766081871343,0.0277777777777777,0.02,41.50191628950219,Cool,0.3853367346938775,0.4244232867475788,0.4751190476190476,Nurture and monitor,1
Qualified,Event,005eDoAsKFf2bpyVk2,BDR,2,2,0,1,1172,0,0.0,0.0,1.0,0.0,0.5,0.0017050298380221,0.000852514919011,2.0,1.0,1.0,48.53565998153583,Cool,0.5030561224489796,0.480309414350514,0.4486785714285714,Nurture and monitor,1
Qualified,Outbound,005mbGysH2pp4xju3N,SDR,4,1,3,1,1269,0,0.0,0.0,0.25,0.75,0.25,0.0031496062992125,0.0007874015748031,4.0,1.0,1.0,50.71717358697801,Warm,0.4820816326530612,0.45740465244575207,0.644547619047619,Follow up within 48 hours,1
Working,Web,005RMzHVKudpQtLAvV,SDR,1,1,0,0,156,1379,203.0,190.0,1.0,0.0,0.0,0.0063694267515923,0.0,0.0007246376811594203,0.0052356020942408,0.0049019607843137,29.692361324816797,Cool,0.3244132653061224,0.39126295119003834,0.08669047619047619,Nurture and monitor,0
Nurturing,Outbound,005O8TxStNstfUeWj7,BDR,2,0,2,1,343,1201,0.0,0.0,0.0,1.0,0.5,0.005813953488372,0.002906976744186,0.0016638935108153079,1.0,1.0,56.0657960359576,Warm,0.6180612244897958,0.6689165572076569,0.2547619047619048,Follow up within 48 hours,1
Qualified,Web,005FmC4bvUmQBFO9r1,BDR,3,2,1,2,1275,403,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0023510971786833,0.0015673981191222,0.007425742574257425,1.0,1.0,51.59940147813447,Warm,0.5585,0.45617846196956163,0.4994523809523809,Follow up within 48 hours,1
Working,Web,005bo0fFeWaVUqG2KV,SDR,2,2,0,1,283,476,409.0,384.0,1.0,0.0,0.5,0.0070422535211267,0.0035211267605633,0.0041928721174004195,0.0025974025974025,0.0024390243902439,39.77693729937727,Cool,0.4843469387755102,0.3204228532899,0.2973452380952381,Nurture and monitor,1
Nurturing,Outbound,005H18uJWTVdyNheWe,BDR,4,1,3,1,738,0,0.0,0.0,0.25,0.75,0.25,0.0054127198917456,0.0013531799729364,4.0,1.0,1.0,57.09635726044739,Warm,0.5364438775510204,0.5794403667314664,0.644547619047619,Follow up within 48 hours,0
Nurturing,Partner Referral,005w1rZfJkoRoaYcEo,BDR,2,0,2,0,426,1117,0.0,0.0,0.0,1.0,0.0,0.0046838407494145,0.0,0.0017889087656529517,1.0,1.0,44.356408280855554,Cool,0.43910204081632653,0.6499879857790855,0.14508333333333331,Nurture and monitor,1
Qualified,Inbound,005U2hcHrNtlfF5gcz,BDR,3,2,1,0,972,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0030832476875642,0.0,3.0,1.0,1.0,45.1449967162297,Cool,0.4135714285714286,0.5258570333981331,0.4345357142857143,Nurture and monitor,1
Open,Web,005SkyTvnPdXlfxxMu,AE,3,1,2,1,141,894,411.0,391.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0211267605633802,0.0070422535211267,0.0033519553072625698,0.0025510204081632,0.0024271844660194,42.84968973687305,Cool,0.505984693877551,0.3519516760363579,0.3495952380952381,Nurture and monitor,1
Open,Partner Referral,005oNQqFKPLjEKAacs,SDR,6,3,3,2,1151,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.0052083333333333,0.0017361111111111,6.0,1.0,1.0,60.13336406316848,Warm,0.5627959183673469,0.48528560482670446,0.87175,Follow up within 48 hours,0
Working,Event,005sW3tnobKnIyN0Nz,SDR,5,0,5,1,1439,0,0.0,0.0,0.0,1.0,0.2,0.0034722222222222,0.0006944444444444,5.0,1.0,1.0,50.540676988338554,Warm,0.47031122448979595,0.4185832238743235,0.7233809523809525,Follow up within 48 hours,1
Qualified,Web,005DtIhNjUqehYU9Ld,SDR,3,0,3,1,1255,0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0023885350318471,0.000796178343949,3.0,1.0,1.0,48.86479263459705,Cool,0.4826173469387755,0.46063084292194256,0.5457500000000001,Nurture and monitor,1
Open,Partner Referral,005U1SVjkIk2fyV5rw,SDR,5,2,3,2,612,0,0.0,0.0,0.4,0.6,0.4,0.0081566068515497,0.0032626427406199,5.0,1.0,1.0,65.90210555976711,Warm,0.625204081632653,0.6087141762552759,0.8190238095238095,Follow up within 48 hours,1
Qualified,Outbound,005oTuswObpFtGANeE,SDR,4,2,2,2,1126,0,0.0,0.0,0.5,0.5,0.5,0.0035492457852706,0.0017746228926353,4.0,1.0,1.0,57.88651032167188,Warm,0.5669897959183673,0.49110703339813305,0.7401904761904762,Follow up within 48 hours,0
Qualified,Web,005ATkmG7VSdpihf48,SDR,4,2,2,1,1166,0,0.0,0.0,0.5,0.5,0.25,0.0034275921165381,0.0008568980291345,4.0,1.0,1.0,51.87594909718209,Warm,0.4906428571428571,0.4817617953028949,0.644547619047619,Follow up within 48 hours,0
Nurturing,Outbound,005KXIvx3Ru4Hx5BVz,SDR,4,2,2,0,114,681,100.0,86.0,0.5,0.5,0.0,0.0347826086956521,0.0,0.005865102639296188,0.0114942528735632,0.0099009900990099,39.032463590805946,Cool,0.3835051020408163,0.4324466321651868,0.34419047619047616,Nurture and monitor,1
Nurturing,Web,005gvRs74Xd8fUlA3x,BDR,6,2,4,2,756,894,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0079260237780713,0.0026420079260237,0.0067039106145251395,1.0,1.0,60.396204199222915,Warm,0.6028979591836735,0.5748927476838473,0.6502261904761905,Follow up within 48 hours,1
Nurturing,Web,00536VT96AN7M9vHvw,BDR,9,4,5,5,1180,0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0076206604572396,0.004233700254022,9.0,1.0,1.0,67.14276882507325,Warm,0.6576887755102041,0.47835703339813307,0.9953809523809524,Follow up within 48 hours,1
Open,Event,005gYdlj9yv5Cc6zkp,BDR,4,3,1,3,716,0,0.0,0.0,0.75,0.25,0.75,0.00557880055788,0.00418410041841,4.0,1.0,1.0,66.06999671622972,Warm,0.6546785714285714,0.584511795302895,0.7900357142857143,Follow up within 48 hours,1
Nurturing,Inbound,005VxJy5mAR2JIiQzL,SDR,1,1,0,0,742,0,0.0,0.0,1.0,0.0,0.0,0.0013458950201884,0.0,1.0,1.0,1.0,41.725115763848756,Cool,0.3799285714285715,0.5785356048267044,0.2686309523809524,Nurture and monitor,1
Working,Partner Referral,005ATkmG7VSdpihf48,SDR,5,5,0,1,201,0,247.0,226.0,1.0,0.0,0.2,0.0247524752475247,0.0049504950495049,5.0,0.0044052863436123,0.0040322580645161,49.917491018106396,Cool,0.48661734693877545,0.3706334874516191,0.7233809523809525,Nurture and monitor,0
Open,Inbound,005w1rZfJkoRoaYcEo,BDR,4,3,1,3,262,1281,56.0,46.0,0.75,0.25,0.75,0.0152091254752851,0.0114068441064638,0.0031201248049922,0.0212765957446808,0.0175438596491228,53.475438042447585,Warm,0.5975561224489796,0.4139051909840803,0.5590238095238095,Follow up within 48 hours,0
Working,Partner Referral,005aHiW9xNcTdQ2HFK,AE,2,0,2,1,784,785,0.0,0.0,0.0,1.0,0.5,0.0025477707006369,0.0012738853503184,0.002544529262086514,1.0,1.0,48.98822800874672,Cool,0.5313265306122449,0.5683808429219426,0.26852380952380955,Nurture and monitor,0
Qualified,Event,005sj6ewizq0NwPrwm,BDR,3,1,2,2,544,984,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0055045871559633,0.0036697247706422,0.003045685279187817,1.0,1.0,59.74079603595759,Warm,0.6443826530612246,0.6240237000647997,0.440047619047619,Follow up within 48 hours,0
Open,Partner Referral,005XZUpRP9HBvLfhY6,BDR,6,4,2,3,113,953,181.0,168.0,0.6666666666666666,0.3333333333333333,0.5,0.0526315789473684,0.0263157894736842,0.006289308176100629,0.0059171597633136,0.0054945054945054,55.02787447490949,Warm,0.5775459183673469,0.40767801537680165,0.6960119047619048,Follow up within 48 hours,1
Open,Outbound,0053QDpe3Xj7Gt2h2H,BDR,1,1,0,0,1162,0,0.0,0.0,1.0,0.0,0.0,0.0008598452278589,0.0,1.0,1.0,1.0,38.66149331486916,Cool,0.3761632653061225,0.48269036673146637,0.2686309523809524,Nurture and monitor,1
Nurturing,Trade Show,005rfIoTPQqJtbyYEc,SDR,3,3,0,2,521,619,263.0,254.0,1.0,0.0,0.6666666666666666,0.0057471264367816,0.003831417624521,0.004838709677419355,0.0039215686274509,0.0037878787878787,43.55155528117831,Cool,0.5069642857142858,0.29384152524562607,0.4694047619047619,Nurture and monitor,1
Open,Inbound,0059UKz8nd1s6XFb2G,BDR,2,0,2,1,604,0,0.0,0.0,0.0,1.0,0.5,0.0033057851239669,0.0016528925619834,2.0,1.0,1.0,55.167190593780724,Warm,0.5574795918367347,0.6106546524457521,0.4486785714285714,Follow up within 48 hours,0
Nurturing,Outbound,005BLRswT6VWAL3Jkq,BDR,1,0,1,0,81,655,1005.0,990.0,0.0,1.0,0.0,0.0121951219512195,0.0,0.001524390243902439,0.0010090817356205,0.0009940357852882,27.16687755977713,Cool,0.3136275510204082,0.32005634949823986,0.0941904761904762,Nurture and monitor,1
Open,Trade Show,005rfIoTPQqJtbyYEc,SDR,4,2,2,1,1321,0,0.0,0.0,0.5,0.5,0.25,0.0030257186081694,0.0007564296520423,4.0,1.0,1.0,50.14783685228412,Warm,0.47781632653061223,0.44553560482670446,0.644547619047619,Follow up within 48 hours,1
Qualified,Event,005RMzHVKudpQtLAvV,SDR,7,3,4,0,1172,363,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0059676044330775,0.0,0.019230769230769232,1.0,1.0,47.59940147813446,Cool,0.45625,0.480309414350514,0.5188809523809524,Nurture and monitor,0
Open,Inbound,005egJ9DcGz51VtFgp,AE,6,2,4,2,257,12,394.0,373.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0232558139534883,0.0077519379844961,0.46153846153846156,0.0026737967914438,0.0025316455696202,50.11356093927088,Warm,0.5100765306122449,0.3280387660029072,0.7384285714285714,Follow up within 48 hours,0
Qualified,Event,005Xq8vs8ialvuJ4ap,SDR,3,1,2,0,201,0,17.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0148514851485148,0.0,3.0,1.0,0.0555555555555555,47.67871833507216,Cool,0.43687244897959177,0.5714793866792763,0.4345357142857143,Nurture and monitor,0
Working,Outbound,0055zd5SriKEc8WlTo,SDR,1,1,0,0,377,407,705.0,682.0,1.0,0.0,0.0,0.0026455026455026,0.0,0.0024509803921568627,0.0014641288433382,0.0014164305949008,22.03495370822106,Cold,0.23816326530612247,0.2651311100019265,0.10864285714285715,Add to nurture campaign,0
Working,Partner Referral,005oTuswObpFtGANeE,SDR,3,1,2,1,265,0,189.0,179.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0112781954887218,0.0037593984962406,3.0,0.0055555555555555,0.0052631578947368,46.858794837537815,Cool,0.4970663265306122,0.36968261703357336,0.5457500000000001,Nurture and monitor,0
Working,Partner Referral,005lWDDSfm41preSiA,SDR,7,5,2,4,571,1080,0.0,0.0,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.0122377622377622,0.0069930069930069,0.0064754856614246065,1.0,1.0,67.58336406316849,Warm,0.6861530612244897,0.617761795302895,0.7371428571428572,Follow up within 48 hours,1
Working,Inbound,005NhmgMvZSpDy5y9P,BDR,3,0,3,1,1395,0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0021489971346704,0.0007163323782234,3.0,1.0,1.0,47.36928243051542,Cool,0.4723214285714286,0.42794036673146635,0.5457500000000001,Nurture and monitor,0
Open,Trade Show,005GnvlPPDq5hOoODG,AE,1,0,1,0,148,614,753.0,736.0,0.0,1.0,0.0,0.0067114093959731,0.0,0.0016260162601626016,0.0013568521031207,0.0013262599469496,26.060361364847516,Cool,0.2942908163265306,0.31428925637927113,0.09585714285714286,Nurture and monitor,1
